date,merchant_id,impressions
2025-12-06,M045,10757367
2025-12-06,M046,17085042
2025-12-06,M047,13258541
2025-12-06,M048,26519652
2025-12-07,M001,5066474
2025-12-07,M002,6327771
2025-12-07,M003,7785441
2025-12-07,M004,7560076
2025-12-07,M005,7875541
2025-12-07,M006,10946473
2025-12-07,M007,13779255
2025-12-07,M008,6262830
2025-12-07,M009,7558796
2025-12-07,M010,9009266
2025-12-07,M011,9883366
2025-12-07,M012,8455089
2025-12-07,M013,10552127
2025-12-07,M014,13852532
2025-12-07,M015,9393880
2025-12-07,M016,7504003
2025-12-07,M017,9066847
2025-12-07,M018,12350431
2025-12-07,M019,11867174
2025-12-07,M020,10152888
2025-12-07,M021,12419405
2025-12-07,M022,9987340
2025-12-07,M023,12833063
2025-12-07,M024,9496085
2025-12-07,M025,11664163
2025-12-07,M026,14392858
2025-12-07,M027,16771938
2025-12-07,M028,13004624
2025-12-07,M029,10105144
2025-12-07,M030,13026351
2025-12-07,M031,14601496
2025-12-07,M032,12034735
2025-12-07,M033,12820119
2025-12-07,M034,16985120
2025-12-07,M035,21045900
2025-12-07,M036,11634403
2025-12-07,M037,11920021
2025-12-07,M038,14414268
2025-12-07,M039,15537803
2025-12-07,M040,13000103
2025-12-07,M041,16819970
2025-12-07,M042,20451389
2025-12-07,M043,15766229
2025-12-07,M044,12741181
2025-12-07,M045,15050886
2025-12-07,M046,16065145
2025-12-07,M047,19849657
2025-12-07,M048,16602757
2025-12-08,M001,7207894
2025-12-08,M002,6851103
2025-12-08,M003,8209479
2025-12-08,M004,7467206
2025-12-08,M005,11891059
2025-12-08,M006,10529698
2025-12-08,M007,12891048
2025-12-08,M008,5993420
2025-12-08,M009,11913590
2025-12-08,M010,9039784
2025-12-08,M011,10844270
2025-12-08,M012,8300535
2025-12-08,M013,15906306
2025-12-08,M014,13278516
2025-12-08,M015,8851017
2025-12-08,M016,7546757
2025-12-08,M017,13223492
2025-12-08,M018,11633409
2025-12-08,M019,12532585
2025-12-08,M020,11299462
2025-12-08,M021,19627329
2025-12-08,M022,10533747
2025-12-08,M023,11286442
2025-12-08,M024,10287080
2025-12-08,M025,16242983
2025-12-08,M026,13580969
2025-12-08,M027,16963461
2025-12-08,M028,12362412
2025-12-08,M029,13699565
2025-12-08,M030,11796978
2025-12-08,M031,14660103
2025-12-08,M032,11751394
2025-12-08,M033,21945374
2025-12-08,M034,18093038
2025-12-08,M035,20643102
2025-12-08,M036,11400669
2025-12-08,M037,17134957
2025-12-08,M038,13418898
2025-12-08,M039,17340680
2025-12-08,M040,13372961
2025-12-08,M041,22437829
2025-12-08,M042,18322851
2025-12-08,M043,15191572
2025-12-08,M044,12622520
2025-12-08,M045,22904514
2025-12-08,M046,16073221
2025-12-08,M047,17718617
2025-12-08,M048,15304725
2025-12-09,M001,6973176
2025-12-09,M002,5476077
2025-12-09,M003,7318241
2025-12-09,M004,9474526
2025-12-09,M005,12401345
2025-12-09,M006,9427377
2025-12-09,M007,12315585
2025-12-09,M008,8376241
2025-12-09,M009,11287823
2025-12-09,M010,7748601
2025-12-09,M011,9579840
2025-12-09,M012,11582208
2025-12-09,M013,15457019
2025-12-09,M014,10628932
2025-12-09,M015,9504714
2025-12-09,M016,9869639
2025-12-09,M017,14456156
2025-12-09,M018,11081465
2025-12-09,M019,11738689
2025-12-09,M020,14238154
2025-12-09,M021,18791067
2025-12-09,M022,8232197
2025-12-09,M023,11641528
2025-12-09,M024,12311456
2025-12-09,M025,18214801
2025-12-09,M026,13160076
2025-12-09,M027,17039562
2025-12-09,M028,16228078
2025-12-09,M029,13818150
2025-12-09,M030,10341181
2025-12-09,M031,13205676
2025-12-09,M032,14924652
2025-12-09,M033,18897057
2025-12-09,M034,15470338
2025-12-09,M035,19640431
2025-12-09,M036,13895922
2025-12-09,M037,16130177
2025-12-09,M038,12361894
2025-12-09,M039,16394718
2025-12-09,M040,18336926
2025-12-09,M041,22538814
2025-12-09,M042,17316553
2025-12-09,M043,15520342
2025-12-09,M044,17465281
2025-12-09,M045,21552096
2025-12-09,M046,14495623
2025-12-09,M047,18399261
2025-12-09,M048,19934016
2025-12-10,M001,4021969
2025-12-10,M002,7191217
2025-12-10,M003,7006601
2025-12-10,M004,13002929
2025-12-10,M005,7140846
2025-12-10,M006,12758526
2025-12-10,M007,10659831
2025-12-10,M008,10132828
2025-12-10,M009,6490872
2025-12-10,M010,10485146
2025-12-10,M011,9020203
2025-12-10,M012,15511346
2025-12-10,M013,7937039
2025-12-10,M014,16743236
2025-12-10,M015,7363558
2025-12-10,M016,14945103
2025-12-10,M017,8094670
2025-12-10,M018,15338408
2025-12-10,M019,10537856
2025-12-10,M020,20033757
2025-12-10,M021,9742994
2025-12-10,M022,12233235
2025-12-10,M023,9465778
2025-12-10,M024,17776674
2025-12-10,M025,9709105
2025-12-10,M026,18339124
2025-12-10,M027,13439792
2025-12-10,M028,23572926
2025-12-10,M029,8106475
2025-12-10,M030,13564561
2025-12-10,M031,11102950
2025-12-10,M032,19848323
2025-12-10,M033,10775045
2025-12-10,M034,21421110
2025-12-10,M035,17104044
2025-12-10,M036,18894790
2025-12-10,M037,9045175
2025-12-10,M038,17756088
2025-12-10,M039,13883579
2025-12-10,M040,23906316
2025-12-10,M041,11967303
2025-12-10,M042,24962637
2025-12-10,M043,12481649
2025-12-10,M044,23246066
2025-12-10,M045,12592850
2025-12-10,M046,20051410
2025-12-10,M047,16285347
2025-12-10,M048,29913419
2025-12-11,M001,5254026
2025-12-11,M002,7391505
2025-12-11,M003,8992848
2025-12-11,M004,7354060
2025-12-11,M005,9184378
2025-12-11,M006,12798911
2025-12-11,M007,14419798
2025-12-11,M008,6410040
2025-12-11,M009,8956980
2025-12-11,M010,9393462
2025-12-11,M011,11763343
2025-12-11,M012,10140569
2025-12-11,M013,11170550
2025-12-11,M014,13814944
2025-12-11,M015,9804530
2025-12-11,M016,8644534
2025-12-11,M017,10590810
2025-12-11,M018,14474864
2025-12-11,M019,14672705
2025-12-11,M020,11044899
2025-12-11,M021,13560081
2025-12-11,M022,10904139
2025-12-11,M023,14075630
2025-12-11,M024,10848850
2025-12-11,M025,12121162
2025-12-11,M026,16863038
2025-12-11,M027,18966484
2025-12-11,M028,14726756
2025-12-11,M029,10161242
2025-12-11,M030,13383950
2025-12-11,M031,16413033
2025-12-11,M032,12419619
2025-12-11,M033,15572102
2025-12-11,M034,18623952
2025-12-11,M035,23188442
2025-12-11,M036,11547073
2025-12-11,M037,13660317
2025-12-11,M038,15039031
2025-12-11,M039,17228409
2025-12-11,M040,16203687
2025-12-11,M041,18630187
2025-12-11,M042,22298551
2025-12-11,M043,17101555
2025-12-11,M044,13678088
2025-12-11,M045,15603756
2025-12-11,M046,17691303
2025-12-11,M047,22511161
2025-12-11,M048,16050770
2025-12-12,M001,6531480
2025-12-12,M002,6796981
2025-12-12,M003,8500843
2025-12-12,M004,6808728
2025-12-12,M005,12175217
2025-12-12,M006,11436115
2025-12-12,M007,13499196
2025-12-12,M008,6327366
2025-12-12,M009,10507733
2025-12-12,M010,8373273
2025-12-12,M011,9545018
2025-12-12,M012,8525306
2025-12-12,M013,16220503
2025-12-12,M014,12726072
2025-12-12,M015,9363523
2025-12-12,M016,8124916
2025-12-12,M017,14220458
2025-12-12,M018,12538765
2025-12-12,M019,12620067
2025-12-12,M020,10187839
2025-12-12,M021,17053911
2025-12-12,M022,9380645
2025-12-12,M023,11187721
2025-12-12,M024,9764645
2025-12-12,M025,16125720
2025-12-12,M026,15667488
2025-12-12,M027,15718914
2025-12-12,M028,12255687
2025-12-12,M029,14455234
2025-12-12,M030,12859059
2025-12-12,M031,13877562
2025-12-12,M032,11177261
2025-12-12,M033,19715126
2025-12-12,M034,15770754
2025-12-12,M035,19138152
2025-12-12,M036,10621865
2025-12-12,M037,15942091
2025-12-12,M038,14590398
2025-12-12,M039,17214466
2025-12-12,M040,13965444
2025-12-12,M041,24526220
2025-12-12,M042,20732891
2025-12-12,M043,16565652
2025-12-12,M044,13881107
2025-12-12,M045,21582529
2025-12-12,M046,17297325
2025-12-12,M047,18792205
2025-12-12,M048,16089763
2025-12-13,M001,6613921
2025-12-13,M002,5292497
2025-12-13,M003,7421020
2025-12-13,M004,7988136
2025-12-13,M005,11392131
2025-12-13,M006,8241931
2025-12-13,M007,11769809
2025-12-13,M008,6803960
2025-12-13,M009,9163218
2025-12-13,M010,6785520
2025-12-13,M011,8487304
2025-12-13,M012,10240528
2025-12-13,M013,13834117
2025-12-13,M014,10705977
2025-12-13,M015,7631031
2025-12-13,M016,9442125
2025-12-13,M017,13556704
2025-12-13,M018,9743639
2025-12-13,M019,11061476
2025-12-13,M020,11646450
2025-12-13,M021,15280728
2025-12-13,M022,7859258
2025-12-13,M023,10568261
2025-12-13,M024,12039749
2025-12-13,M025,14732000
2025-12-13,M026,11676632
2025-12-13,M027,15533915
2025-12-13,M028,15142127
2025-12-13,M029,11808892
2025-12-13,M030,10041860
2025-12-13,M031,13089084
2025-12-13,M032,14751164
2025-12-13,M033,18160957
2025-12-13,M034,12733534
2025-12-13,M035,17933919
2025-12-13,M036,13078420
2025-12-13,M037,15236714
2025-12-13,M038,10352416
2025-12-13,M039,15760542
2025-12-13,M040,17017001
2025-12-13,M041,19568438
2025-12-13,M042,14481935
2025-12-13,M043,13486995
2025-12-13,M044,15694053
2025-12-13,M045,19012557
2025-12-13,M046,12137158
2025-12-13,M047,15428792
2025-12-13,M048,18526035
2025-12-14,M001,3604615
2025-12-14,M002,6514715
2025-12-14,M003,5787110
2025-12-14,M004,10617587
2025-12-14,M005,6465770
2025-12-14,M006,12134431
2025-12-14,M007,9187041
2025-12-14,M008,10171216
2025-12-14,M009,5946067
2025-12-14,M010,10105018
2025-12-14,M011,7247383
2025-12-14,M012,15389635
2025-12-14,M013,7359458
2025-12-14,M014,15201239
2025-12-14,M015,7347529
2025-12-14,M016,13977355
2025-12-14,M017,7422183
2025-12-14,M018,13115202
2025-12-14,M019,8878486
2025-12-14,M020,16118577
2025-12-14,M021,9077251
2025-12-14,M022,11685585
2025-12-14,M023,8142867
2025-12-14,M024,16535186
2025-12-14,M025,9186814
2025-12-14,M026,16388718
2025-12-14,M027,11569567
2025-12-14,M028,20520564
2025-12-14,M029,7149694
2025-12-14,M030,12876146
2025-12-14,M031,9745689
2025-12-14,M032,19986661
2025-12-14,M033,9496330
2025-12-14,M034,19766012
2025-12-14,M035,13512444
2025-12-14,M036,17436690
2025-12-14,M037,8560011
2025-12-14,M038,15737637
2025-12-14,M039,12347623
2025-12-14,M040,23220565
2025-12-14,M041,11598412
2025-12-14,M042,20333951
2025-12-14,M043,11178812
2025-12-14,M044,20836720
2025-12-14,M045,10510849
2025-12-14,M046,16986703
2025-12-14,M047,14735904
2025-12-14,M048,25069886
2025-12-15,M001,5454040
2025-12-15,M002,7732163
2025-12-15,M003,8506515
2025-12-15,M004,7450346
2025-12-15,M005,9787162
2025-12-15,M006,12529525
2025-12-15,M007,14997987
2025-12-15,M008,7132559
2025-12-15,M009,8663799
2025-12-15,M010,9043598
2025-12-15,M011,12150993
2025-12-15,M012,9566957
2025-12-15,M013,11337374
2025-12-15,M014,14175225
2025-12-15,M015,10943214
2025-12-15,M016,8858964
2025-12-15,M017,10510466
2025-12-15,M018,13911741
2025-12-15,M019,14457441
2025-12-15,M020,12122332
2025-12-15,M021,14586734
2025-12-15,M022,11243158
2025-12-15,M023,13336994
2025-12-15,M024,11479315
2025-12-15,M025,13522151
2025-12-15,M026,16412764
2025-12-15,M027,20226888
2025-12-15,M028,14295881
2025-12-15,M029,11587238
2025-12-15,M030,12642536
2025-12-15,M031,15604969
2025-12-15,M032,13234763
2025-12-15,M033,15112307
2025-12-15,M034,18085281
2025-12-15,M035,20035287
2025-12-15,M036,11720124
2025-12-15,M037,13645772
2025-12-15,M038,16724657
2025-12-15,M039,17152031
2025-12-15,M040,14754125
2025-12-15,M041,17345515
2025-12-15,M042,21381935
2025-12-15,M043,18025302
2025-12-15,M044,13711383
2025-12-15,M045,16022946
2025-12-15,M046,18090325
2025-12-15,M047,20633253
2025-12-15,M048,16853328
2025-12-16,M001,7275642
2025-12-16,M002,6618912
2025-12-16,M003,8251422
2025-12-16,M004,7123131
2025-12-16,M005,13483803
2025-12-16,M006,10789410
2025-12-16,M007,13405405
2025-12-16,M008,5742173
2025-12-16,M009,10822464
2025-12-16,M010,8692816
2025-12-16,M011,10079838
2025-12-16,M012,9520027
2025-12-16,M013,15696609
2025-12-16,M014,13028888
2025-12-16,M015,9162337
2025-12-16,M016,7475096
2025-12-16,M017,13658648
2025-12-16,M018,11599916
2025-12-16,M019,13567936
2025-12-16,M020,10799509
2025-12-16,M021,18823390
2025-12-16,M022,10198176
2025-12-16,M023,10875720
2025-12-16,M024,9877530
2025-12-16,M025,18444897
2025-12-16,M026,14043902
2025-12-16,M027,15832084
2025-12-16,M028,12560919
2025-12-16,M029,14890529
2025-12-16,M030,12877326
2025-12-16,M031,15149203
2025-12-16,M032,11147556
2025-12-16,M033,21400300
2025-12-16,M034,15731194
2025-12-16,M035,17951002
2025-12-16,M036,11590974
2025-12-16,M037,16678723
2025-12-16,M038,15407355
2025-12-16,M039,16126392
2025-12-16,M040,13623860
2025-12-16,M041,22305169
2025-12-16,M042,20260886
2025-12-16,M043,15474475
2025-12-16,M044,13663288
2025-12-16,M045,23769462
2025-12-16,M046,15383027
2025-12-16,M047,18459742
2025-12-16,M048,14591704
2025-12-17,M001,6541632
2025-12-17,M002,5498517
2025-12-17,M003,8157974
2025-12-17,M004,9465231
2025-12-17,M005,12121256
2025-12-17,M006,9846960
2025-12-17,M007,13448585
2025-12-17,M008,7756481
2025-12-17,M009,10420500
2025-12-17,M010,6886025
2025-12-17,M011,10259675
2025-12-17,M012,11591823
2025-12-17,M013,16005793
2025-12-17,M014,10929260
2025-12-17,M015,9396310
2025-12-17,M016,10897125
2025-12-17,M017,13779464
2025-12-17,M018,10468107
2025-12-17,M019,13076922
2025-12-17,M020,14314405
2025-12-17,M021,17281971
2025-12-17,M022,9037621
2025-12-17,M023,10820327
2025-12-17,M024,12803425
2025-12-17,M025,16954419
2025-12-17,M026,12927645
2025-12-17,M027,16862903
2025-12-17,M028,17165648
2025-12-17,M029,13461777
2025-12-17,M030,10550118
2025-12-17,M031,14712086
2025-12-17,M032,15519129
2025-12-17,M033,18703204
2025-12-17,M034,13728631
2025-12-17,M035,18652285
2025-12-17,M036,15321102
2025-12-17,M037,15924678
2025-12-17,M038,12382663
2025-12-17,M039,16948638
2025-12-17,M040,17463267
2025-12-17,M041,21237765
2025-12-17,M042,16371656
2025-12-17,M043,16217368
2025-12-17,M044,15925254
2025-12-17,M045,21209346
2025-12-17,M046,15050070
2025-12-17,M047,17633031
2025-12-17,M048,20152197
2025-12-18,M001,3864900
2025-12-18,M002,8250311
2025-12-18,M003,6538277
2025-12-18,M004,12981493
2025-12-18,M005,6411541
2025-12-18,M006,13079436
2025-12-18,M007,11243455
2025-12-18,M008,11067467
2025-12-18,M009,6529926
2025-12-18,M010,10343997
2025-12-18,M011,8779013
2025-12-18,M012,16986130
2025-12-18,M013,8764693
2025-12-18,M014,16916695
2025-12-18,M015,8041200
2025-12-18,M016,15171920
2025-12-18,M017,7742790
2025-12-18,M018,14613700
2025-12-18,M019,10906604
2025-12-18,M020,19819801
2025-12-18,M021,10521964
2025-12-18,M022,11201574
2025-12-18,M023,9890193
2025-12-18,M024,17727775
2025-12-18,M025,9802357
2025-12-18,M026,18128593
2025-12-18,M027,13204256
2025-12-18,M028,21659174
2025-12-18,M029,7394452
2025-12-18,M030,15089425
2025-12-18,M031,12093522
2025-12-18,M032,22793924
2025-12-18,M033,11345706
2025-12-18,M034,20022203
2025-12-18,M035,16633885
2025-12-18,M036,19976764
2025-12-18,M037,9246072
2025-12-18,M038,18551253
2025-12-18,M039,13483372
2025-12-18,M040,26436982
2025-12-18,M041,13372644
2025-12-18,M042,22069797
2025-12-18,M043,12547680
2025-12-18,M044,22123785
2025-12-18,M045,12629510
2025-12-18,M046,19227767
2025-12-18,M047,14853592
2025-12-18,M048,26566187
2025-12-19,M001,4886766
2025-12-19,M002,6946941
2025-12-19,M003,8767491
2025-12-19,M004,7835874
2025-12-19,M005,9209426
2025-12-19,M006,11846693
2025-12-19,M007,14566125
2025-12-19,M008,6656092
2025-12-19,M009,8286632
2025-12-19,M010,10020943
2025-12-19,M011,12330322
2025-12-19,M012,10207782
2025-12-19,M013,11742202
2025-12-19,M014,15673088
2025-12-19,M015,10033686
2025-12-19,M016,8871628
2025-12-19,M017,11463904
2025-12-19,M018,12664709
2025-12-19,M019,14702698
2025-12-19,M020,11005375
2025-12-19,M021,13101969
2025-12-19,M022,11932823
2025-12-19,M023,14176116
2025-12-19,M024,11169909
2025-12-19,M025,12930233
2025-12-19,M026,15218822
2025-12-19,M027,20225793
2025-12-19,M028,12715867
2025-12-19,M029,11250750
2025-12-19,M030,12942134
2025-12-19,M031,16586232
2025-12-19,M032,12267821
2025-12-19,M033,15424199
2025-12-19,M034,17639273
2025-12-19,M035,20565080
2025-12-19,M036,11474262
2025-12-19,M037,13786855
2025-12-19,M038,16153559
2025-12-19,M039,18819773
2025-12-19,M040,15548206
2025-12-19,M041,18416111
2025-12-19,M042,21838808
2025-12-19,M043,16635575
2025-12-19,M044,13979148
2025-12-19,M045,17094501
2025-12-19,M046,19494490
2025-12-19,M047,22057553
2025-12-19,M048,17942708
2025-12-20,M001,6502994
2025-12-20,M002,5973029
2025-12-20,M003,7699095
2025-12-20,M004,6623761
2025-12-20,M005,10531275
2025-12-20,M006,10272738
2025-12-20,M007,10994730
2025-12-20,M008,5457751
2025-12-20,M009,10333274
2025-12-20,M010,8086996
2025-12-20,M011,8765355
2025-12-20,M012,7999989
2025-12-20,M013,14535842
2025-12-20,M014,12355075
2025-12-20,M015,8137625
2025-12-20,M016,7254235
2025-12-20,M017,13229203
2025-12-20,M018,10260845
2025-12-20,M019,11442498
2025-12-20,M020,10113734
2025-12-20,M021,16484421
2025-12-20,M022,9252173
2025-12-20,M023,9914529
2025-12-20,M024,8874144
2025-12-20,M025,14642815
2025-12-20,M026,12893556
2025-12-20,M027,15981610
2025-12-20,M028,10350171
2025-12-20,M029,13675615
2025-12-20,M030,11107365
2025-12-20,M031,13443062
2025-12-20,M032,11389402
2025-12-20,M033,19023168
2025-12-20,M034,14851778
2025-12-20,M035,15884158
2025-12-20,M036,9742230
2025-12-20,M037,14755187
2025-12-20,M038,13968421
2025-12-20,M039,15581688
2025-12-20,M040,12443678
2025-12-20,M041,22212999
2025-12-20,M042,18275552
2025-12-20,M043,14889521
2025-12-20,M044,11676727
2025-12-20,M045,19067340
2025-12-20,M046,15105879
2025-12-20,M047,18005363
2025-12-20,M048,12834901
2025-12-21,M001,5993804
2025-12-21,M002,5193980
2025-12-21,M003,7002694
2025-12-21,M004,7683479
2025-12-21,M005,11937083
2025-12-21,M006,8625865
2025-12-21,M007,11603717
2025-12-21,M008,6904397
2025-12-21,M009,9369622
2025-12-21,M010,6583329
2025-12-21,M011,9875689
2025-12-21,M012,10957122
2025-12-21,M013,14865553
2025-12-21,M014,9931263
2025-12-21,M015,8501142
2025-12-21,M016,9101723
2025-12-21,M017,11734919
2025-12-21,M018,9021122
2025-12-21,M019,10826006
2025-12-21,M020,13203356
2025-12-21,M021,17227949
2025-12-21,M022,7809962
2025-12-21,M023,9879051
2025-12-21,M024,11836968
2025-12-21,M025,15043691
2025-12-21,M026,11992994
2025-12-21,M027,15764505
2025-12-21,M028,14242148
2025-12-21,M029,11781558
2025-12-21,M030,8721479
2025-12-21,M031,13494106
2025-12-21,M032,14038194
2025-12-21,M033,19173968
2025-12-21,M034,13026180
2025-12-21,M035,16986170
2025-12-21,M036,12125936
2025-12-21,M037,16179425
2025-12-21,M038,10705093
2025-12-21,M039,15761776
2025-12-21,M040,16832256
2025-12-21,M041,19228741
2025-12-21,M042,15184519
2025-12-21,M043,13073521
2025-12-21,M044,14596807
2025-12-21,M045,21137482
2025-12-21,M046,11885854
2025-12-21,M047,16788143
2025-12-21,M048,17474412
2025-12-22,M001,3862384
2025-12-22,M002,7845906
2025-12-22,M003,6080783
2025-12-22,M004,12616202
2025-12-22,M005,7329516
2025-12-22,M006,12170449
2025-12-22,M007,10137746
2025-12-22,M008,11038469
2025-12-22,M009,5738278
2025-12-22,M010,10601141
2025-12-22,M011,8139971
2025-12-22,M012,15706468
2025-12-22,M013,8994854
2025-12-22,M014,16374644
2025-12-22,M015,7132542
2025-12-22,M016,15162309
2025-12-22,M017,7624723
2025-12-22,M018,15579733
2025-12-22,M019,10308431
2025-12-22,M020,19851516
2025-12-22,M021,9496131
2025-12-22,M022,12949301
2025-12-22,M023,9968697
2025-12-22,M024,19412893
2025-12-22,M025,10116946
2025-12-22,M026,17014708
2025-12-22,M027,13722278
2025-12-22,M028,21654069
2025-12-22,M029,7801529
2025-12-22,M030,15701916
2025-12-22,M031,12381996
2025-12-22,M032,22827239
2025-12-22,M033,11534012
2025-12-22,M034,19330600
2025-12-22,M035,15548556
2025-12-22,M036,20998743
2025-12-22,M037,8715634
2025-12-22,M038,17031971
2025-12-22,M039,14455794
2025-12-22,M040,25887162
2025-12-22,M041,11965501
2025-12-22,M042,23828721
2025-12-22,M043,13095398
2025-12-22,M044,22306172
2025-12-22,M045,11491570
2025-12-22,M046,20313517
2025-12-22,M047,16571955
2025-12-22,M048,25723752
2025-12-23,M001,4993172
2025-12-23,M002,6761920
2025-12-23,M003,8511177
2025-12-23,M004,7451667
2025-12-23,M005,8875309
2025-12-23,M006,13031601
2025-12-23,M007,13940475
2025-12-23,M008,6442874
2025-12-23,M009,8151142
2025-12-23,M010,9850417
2025-12-23,M011,12072181
2025-12-23,M012,10564580
2025-12-23,M013,12501853
2025-12-23,M014,15506898
2025-12-23,M015,11018911
2025-12-23,M016,9222302
2025-12-23,M017,10922723
2025-12-23,M018,14030845
2025-12-23,M019,14245568
2025-12-23,M020,11549827
2025-12-23,M021,14959759
2025-12-23,M022,10899733
2025-12-23,M023,13231637
2025-12-23,M024,11200472
2025-12-23,M025,12819562
2025-12-23,M026,17472460
2025-12-23,M027,18143279
2025-12-23,M028,13679685
2025-12-23,M029,9968995
2025-12-23,M030,13146948
2025-12-23,M031,16659825
2025-12-23,M032,13999031
2025-12-23,M033,15932035
2025-12-23,M034,17661907
2025-12-23,M035,20324223
2025-12-23,M036,11843125
2025-12-23,M037,12556379
2025-12-23,M038,16593174
2025-12-23,M039,17111238
2025-12-23,M040,15748108
2025-12-23,M041,18918213
2025-12-23,M042,22979657
2025-12-23,M043,16270439
2025-12-23,M044,15074145
2025-12-23,M045,15816041
2025-12-23,M046,18147506
2025-12-23,M047,22454305
2025-12-23,M048,17167206
2025-12-24,M001,7528632
2025-12-24,M002,6560823
2025-12-24,M003,7423926
2025-12-24,M004,7236582
2025-12-24,M005,11842856
2025-12-24,M006,10327689
2025-12-24,M007,13415395
2025-12-24,M008,5980029
2025-12-24,M009,10645732
2025-12-24,M010,8468554
2025-12-24,M011,10343103
2025-12-24,M012,8376215
2025-12-24,M013,16073268
2025-12-24,M014,13381300
2025-12-24,M015,9883754
2025-12-24,M016,7704255
2025-12-24,M017,15122965
2025-12-24,M018,12155208
2025-12-24,M019,13141911
2025-12-24,M020,11245723
2025-12-24,M021,17027448
2025-12-24,M022,9164786
2025-12-24,M023,12446032
2025-12-24,M024,9376128
2025-12-24,M025,16336797
2025-12-24,M026,15552521
2025-12-24,M027,16911476
2025-12-24,M028,12385937
2025-12-24,M029,13766242
2025-12-24,M030,12557209
2025-12-24,M031,13392781
2025-12-24,M032,11510827
2025-12-24,M033,21902227
2025-12-24,M034,17126164
2025-12-24,M035,19283452
2025-12-24,M036,10861243
2025-12-24,M037,17085241
2025-12-24,M038,14338164
2025-12-24,M039,16536105
2025-12-24,M040,13956799
2025-12-24,M041,22818803
2025-12-24,M042,19074790
2025-12-24,M043,16477703
2025-12-24,M044,13254288
2025-12-24,M045,21734167
2025-12-24,M046,15489192
2025-12-24,M047,18556484
2025-12-24,M048,15344126
2025-12-25,M001,7252756
2025-12-25,M002,5225171
2025-12-25,M003,8339247
2025-12-25,M004,9133296
2025-12-25,M005,13157607
2025-12-25,M006,8922343
2025-12-25,M007,11905892
2025-12-25,M008,7307822
2025-12-25,M009,11274033
2025-12-25,M010,7070965
2025-12-25,M011,10919948
2025-12-25,M012,12165837
2025-12-25,M013,16128290
2025-12-25,M014,11298426
2025-12-25,M015,8530725
2025-12-25,M016,11034230
2025-12-25,M017,14853955
2025-12-25,M018,9919857
2025-12-25,M019,12433181
2025-12-25,M020,13246293
2025-12-25,M021,19014276
2025-12-25,M022,8055596
2025-12-25,M023,11135411
2025-12-25,M024,12877761
2025-12-25,M025,16598545
2025-12-25,M026,11448491
2025-12-25,M027,17151024
2025-12-25,M028,15546518
2025-12-25,M029,15102687
2025-12-25,M030,10846449
2025-12-25,M031,14589365
2025-12-25,M032,15958621
2025-12-25,M033,20233790
2025-12-25,M034,15453563
2025-12-25,M035,20413371
2025-12-25,M036,13174994
2025-12-25,M037,15864900
2025-12-25,M038,11329438
2025-12-25,M039,16367026
2025-12-25,M040,17597569
2025-12-25,M041,21689110
2025-12-25,M042,15588985
2025-12-25,M043,15251314
2025-12-25,M044,15697385
2025-12-25,M045,20322213
2025-12-25,M046,14010268
2025-12-25,M047,18772177
2025-12-25,M048,20662611
2025-12-26,M001,3902202
2025-12-26,M002,7933912
2025-12-26,M003,7120602
2025-12-26,M004,13132047
2025-12-26,M005,6521827
2025-12-26,M006,13481170
2025-12-26,M007,10713693
2025-12-26,M008,10168967
2025-12-26,M009,6480995
2025-12-26,M010,9854280
2025-12-26,M011,8218540
2025-12-26,M012,15828167
2025-12-26,M013,8554801
2025-12-26,M014,16204455
2025-12-26,M015,7704734
2025-12-26,M016,14883650
2025-12-26,M017,8426142
2025-12-26,M018,14080211
2025-12-26,M019,10878504
2025-12-26,M020,18271772
2025-12-26,M021,9844757
2025-12-26,M022,12271517
2025-12-26,M023,9296337
2025-12-26,M024,18220832
2025-12-26,M025,8802992
2025-12-26,M026,18190038
2025-12-26,M027,13224464
2025-12-26,M028,21281179
2025-12-26,M029,7888939
2025-12-26,M030,14378115
2025-12-26,M031,10805550
2025-12-26,M032,21163212
2025-12-26,M033,11428826
2025-12-26,M034,19124218
2025-12-26,M035,15276655
2025-12-26,M036,20881265
2025-12-26,M037,8765578
2025-12-26,M038,17768828
2025-12-26,M039,14682975
2025-12-26,M040,23081921
2025-12-26,M041,13193645
2025-12-26,M042,24265711
2025-12-26,M043,13729413
2025-12-26,M044,22326273
2025-12-26,M045,12265212
2025-12-26,M046,19007091
2025-12-26,M047,16607255
2025-12-26,M048,29119393
2025-12-27,M001,5077852
2025-12-27,M002,6440439
2025-12-27,M003,8602573
2025-12-27,M004,6710779
2025-12-27,M005,9049984
2025-12-27,M006,11652683
2025-12-27,M007,12072376
2025-12-27,M008,6415929
2025-12-27,M009,7967616
2025-12-27,M010,9124442
2025-12-27,M011,9886149
2025-12-27,M012,8617347
2025-12-27,M013,10964741
2025-12-27,M014,13613165
2025-12-27,M015,9855214
2025-12-27,M016,7471711
2025-12-27,M017,9660560
2025-12-27,M018,12609189
2025-12-27,M019,12647241
2025-12-27,M020,10805134
2025-12-27,M021,13486261
2025-12-27,M022,9455083
2025-12-27,M023,11925607
2025-12-27,M024,9766674
2025-12-27,M025,11676605
2025-12-27,M026,14258236
2025-12-27,M027,17568104
2025-12-27,M028,11669556
2025-12-27,M029,9548064
2025-12-27,M030,11463547
2025-12-27,M031,13232086
2025-12-27,M032,11266151
2025-12-27,M033,14433371
2025-12-27,M034,15758194
2025-12-27,M035,20505028
