date,merchant_id,clicks
2025-10-12,M011,333024
2025-10-12,M012,294542
2025-10-12,M013,444969
2025-10-12,M014,366834
2025-10-12,M015,300183
2025-10-12,M016,263030
2025-10-12,M017,449585
2025-10-12,M018,411343
2025-10-12,M019,342831
2025-10-12,M020,299900
2025-10-12,M021,556304
2025-10-12,M022,329382
2025-10-12,M023,391887
2025-10-12,M024,355742
2025-10-12,M025,432546
2025-10-12,M026,443370
2025-10-12,M027,493188
2025-10-12,M028,399400
2025-10-12,M029,465878
2025-10-12,M030,447143
2025-10-12,M031,405761
2025-10-12,M032,348160
2025-10-12,M033,645131
2025-10-12,M034,561575
2025-10-12,M035,638837
2025-10-12,M036,370416
2025-10-12,M037,479720
2025-10-12,M038,413302
2025-10-12,M039,471380
2025-10-12,M040,456586
2025-10-12,M041,847039
2025-10-12,M042,679934
2025-10-12,M043,413933
2025-10-12,M044,391768
2025-10-12,M045,705316
2025-10-12,M046,550445
2025-10-12,M047,641717
2025-10-12,M048,568914
2025-10-13,M001,202655
2025-10-13,M002,175052
2025-10-13,M003,246020
2025-10-13,M004,324586
2025-10-13,M005,460197
2025-10-13,M006,359396
2025-10-13,M007,390628
2025-10-13,M008,234799
2025-10-13,M009,391523
2025-10-13,M010,248821
2025-10-13,M011,406855
2025-10-13,M012,485199
2025-10-13,M013,466753
2025-10-13,M014,373619
2025-10-13,M015,324763
2025-10-13,M016,358596
2025-10-13,M017,536530
2025-10-13,M018,442508
2025-10-13,M019,398426
2025-10-13,M020,423510
2025-10-13,M021,613814
2025-10-13,M022,286564
2025-10-13,M023,418100
2025-10-13,M024,529216
2025-10-13,M025,504986
2025-10-13,M026,411339
2025-10-13,M027,533629
2025-10-13,M028,577027
2025-10-13,M029,547158
2025-10-13,M030,435982
2025-10-13,M031,398487
2025-10-13,M032,471303
2025-10-13,M033,682458
2025-10-13,M034,540553
2025-10-13,M035,761578
2025-10-13,M036,576432
2025-10-13,M037,537349
2025-10-13,M038,374200
2025-10-13,M039,562849
2025-10-13,M040,601492
2025-10-13,M041,924452
2025-10-13,M042,629540
2025-10-13,M043,447342
2025-10-13,M044,509564
2025-10-13,M045,684440
2025-10-13,M046,526326
2025-10-13,M047,740294
2025-10-13,M048,728851
2025-10-14,M001,112845
2025-10-14,M002,264326
2025-10-14,M003,211335
2025-10-14,M004,481597
2025-10-14,M005,261693
2025-10-14,M006,509229
2025-10-14,M007,292870
2025-10-14,M008,377179
2025-10-14,M009,215004
2025-10-14,M010,387314
2025-10-14,M011,332898
2025-10-14,M012,685534
2025-10-14,M013,241024
2025-10-14,M014,512872
2025-10-14,M015,255313
2025-10-14,M016,495834
2025-10-14,M017,301951
2025-10-14,M018,566108
2025-10-14,M019,338173
2025-10-14,M020,659266
2025-10-14,M021,356264
2025-10-14,M022,455817
2025-10-14,M023,352918
2025-10-14,M024,703045
2025-10-14,M025,286439
2025-10-14,M026,606007
2025-10-14,M027,442847
2025-10-14,M028,741250
2025-10-14,M029,299767
2025-10-14,M030,620796
2025-10-14,M031,330712
2025-10-14,M032,643348
2025-10-14,M033,404993
2025-10-14,M034,763900
2025-10-14,M035,629058
2025-10-14,M036,856187
2025-10-14,M037,264779
2025-10-14,M038,564869
2025-10-14,M039,436861
2025-10-14,M040,840094
2025-10-14,M041,499874
2025-10-14,M042,913214
2025-10-14,M043,380154
2025-10-14,M044,759729
2025-10-14,M045,423569
2025-10-14,M046,702427
2025-10-14,M047,600766
2025-10-14,M048,1128100
2025-10-15,M001,159090
2025-10-15,M002,244077
2025-10-15,M003,313875
2025-10-15,M004,272838
2025-10-15,M005,340538
2025-10-15,M006,496662
2025-10-15,M007,425530
2025-10-15,M008,228222
2025-10-15,M009,295038
2025-10-15,M010,328542
2025-10-15,M011,435665
2025-10-15,M012,379627
2025-10-15,M013,368781
2025-10-15,M014,432817
2025-10-15,M015,325332
2025-10-15,M016,296932
2025-10-15,M017,398389
2025-10-15,M018,544862
2025-10-15,M019,441184
2025-10-15,M020,396951
2025-10-15,M021,447700
2025-10-15,M022,422038
2025-10-15,M023,464638
2025-10-15,M024,456573
2025-10-15,M025,365935
2025-10-15,M026,481257
2025-10-15,M027,639561
2025-10-15,M028,521712
2025-10-15,M029,421350
2025-10-15,M030,545542
2025-10-15,M031,453256
2025-10-15,M032,419552
2025-10-15,M033,543225
2025-10-15,M034,710552
2025-10-15,M035,880938
2025-10-15,M036,476369
2025-10-15,M037,368162
2025-10-15,M038,512340
2025-10-15,M039,636938
2025-10-15,M040,562751
2025-10-15,M041,632819
2025-10-15,M042,799887
2025-10-15,M043,536839
2025-10-15,M044,435506
2025-10-15,M045,593732
2025-10-15,M046,608001
2025-10-15,M047,838629
2025-10-15,M048,723672
2025-10-16,M001,194476
2025-10-16,M002,210138
2025-10-16,M003,258365
2025-10-16,M004,239533
2025-10-16,M005,495229
2025-10-16,M006,406168
2025-10-16,M007,370984
2025-10-16,M008,178874
2025-10-16,M009,392930
2025-10-16,M010,312143
2025-10-16,M011,355865
2025-10-16,M012,360943
2025-10-16,M013,445271
2025-10-16,M014,444979
2025-10-16,M015,300115
2025-10-16,M016,309243
2025-10-16,M017,539868
2025-10-16,M018,492624
2025-10-16,M019,392979
2025-10-16,M020,328651
2025-10-16,M021,580563
2025-10-16,M022,373722
2025-10-16,M023,415725
2025-10-16,M024,380033
2025-10-16,M025,530928
2025-10-16,M026,445372
2025-10-16,M027,576563
2025-10-16,M028,453564
2025-10-16,M029,518313
2025-10-16,M030,479046
2025-10-16,M031,432903
2025-10-16,M032,386449
2025-10-16,M033,647943
2025-10-16,M034,609824
2025-10-16,M035,724098
2025-10-16,M036,468860
2025-10-16,M037,483564
2025-10-16,M038,421092
2025-10-16,M039,514370
2025-10-16,M040,495428
2025-10-16,M041,871226
2025-10-16,M042,804681
2025-10-16,M043,473390
2025-10-16,M044,411622
2025-10-16,M045,714763
2025-10-16,M046,555307
2025-10-16,M047,673349
2025-10-16,M048,610522
2025-10-17,M001,215457
2025-10-17,M002,173586
2025-10-17,M003,269506
2025-10-17,M004,318526
2025-10-17,M005,488886
2025-10-17,M006,342518
2025-10-17,M007,346717
2025-10-17,M008,232214
2025-10-17,M009,390330
2025-10-17,M010,266810
2025-10-17,M011,412928
2025-10-17,M012,482230
2025-10-17,M013,425833
2025-10-17,M014,346057
2025-10-17,M015,287817
2025-10-17,M016,385972
2025-10-17,M017,537648
2025-10-17,M018,421688
2025-10-17,M019,346987
2025-10-17,M020,455848
2025-10-17,M021,641079
2025-10-17,M022,295049
2025-10-17,M023,427003
2025-10-17,M024,470676
2025-10-17,M025,475264
2025-10-17,M026,399958
2025-10-17,M027,531607
2025-10-17,M028,604990
2025-10-17,M029,494094
2025-10-17,M030,386661
2025-10-17,M031,405127
2025-10-17,M032,468102
2025-10-17,M033,634453
2025-10-17,M034,529087
2025-10-17,M035,740464
2025-10-17,M036,560450
2025-10-17,M037,482544
2025-10-17,M038,418145
2025-10-17,M039,533202
2025-10-17,M040,649715
2025-10-17,M041,869965
2025-10-17,M042,656303
2025-10-17,M043,456507
2025-10-17,M044,516651
2025-10-17,M045,767608
2025-10-17,M046,512870
2025-10-17,M047,690647
2025-10-17,M048,841568
2025-10-18,M001,107255
2025-10-18,M002,234325
2025-10-18,M003,215997
2025-10-18,M004,396193
2025-10-18,M005,245119
2025-10-18,M006,451541
2025-10-18,M007,270979
2025-10-18,M008,296063
2025-10-18,M009,189474
2025-10-18,M010,357282
2025-10-18,M011,298204
2025-10-18,M012,570080
2025-10-18,M013,235633
2025-10-18,M014,449197
2025-10-18,M015,228314
2025-10-18,M016,448142
2025-10-18,M017,250869
2025-10-18,M018,500768
2025-10-18,M019,301332
2025-10-18,M020,560057
2025-10-18,M021,305286
2025-10-18,M022,361787
2025-10-18,M023,304779
2025-10-18,M024,614580
2025-10-18,M025,244857
2025-10-18,M026,491951
2025-10-18,M027,405573
2025-10-18,M028,699809
2025-10-18,M029,279129
2025-10-18,M030,535795
2025-10-18,M031,331575
2025-10-18,M032,570618
2025-10-18,M033,316002
2025-10-18,M034,698232
2025-10-18,M035,542973
2025-10-18,M036,720334
2025-10-18,M037,260180
2025-10-18,M038,488689
2025-10-18,M039,432596
2025-10-18,M040,755753
2025-10-18,M041,438691
2025-10-18,M042,862598
2025-10-18,M043,360840
2025-10-18,M044,634173
2025-10-18,M045,371299
2025-10-18,M046,689796
2025-10-18,M047,517770
2025-10-18,M048,950284
2025-10-19,M001,147210
2025-10-19,M002,216998
2025-10-19,M003,253908
2025-10-19,M004,247424
2025-10-19,M005,328424
2025-10-19,M006,441335
2025-10-19,M007,378085
2025-10-19,M008,199655
2025-10-19,M009,273182
2025-10-19,M010,298502
2025-10-19,M011,399758
2025-10-19,M012,356837
2025-10-19,M013,336891
2025-10-19,M014,410129
2025-10-19,M015,292573
2025-10-19,M016,286364
2025-10-19,M017,336517
2025-10-19,M018,453934
2025-10-19,M019,371875
2025-10-19,M020,346894
2025-10-19,M021,414084
2025-10-19,M022,340580
2025-10-19,M023,437486
2025-10-19,M024,402293
2025-10-19,M025,364660
2025-10-19,M026,475358
2025-10-19,M027,534305
2025-10-19,M028,448824
2025-10-19,M029,388738
2025-10-19,M030,473993
2025-10-19,M031,405266
2025-10-19,M032,403846
2025-10-19,M033,461843
2025-10-19,M034,620448
2025-10-19,M035,751566
2025-10-19,M036,463733
2025-10-19,M037,366447
2025-10-19,M038,477093
2025-10-19,M039,591117
2025-10-19,M040,456672
2025-10-19,M041,558029
2025-10-19,M042,715071
2025-10-19,M043,501960
2025-10-19,M044,416547
2025-10-19,M045,497176
2025-10-19,M046,593715
2025-10-19,M047,743909
2025-10-19,M048,627444
2025-10-20,M001,194411
2025-10-20,M002,196392
2025-10-20,M003,258095
2025-10-20,M004,246188
2025-10-20,M005,445450
2025-10-20,M006,436576
2025-10-20,M007,403681
2025-10-20,M008,191740
2025-10-20,M009,364768
2025-10-20,M010,316965
2025-10-20,M011,386663
2025-10-20,M012,327105
2025-10-20,M013,428725
2025-10-20,M014,433668
2025-10-20,M015,305606
2025-10-20,M016,271196
2025-10-20,M017,581028
2025-10-20,M018,504912
2025-10-20,M019,358992
2025-10-20,M020,337343
2025-10-20,M021,634381
2025-10-20,M022,348637
2025-10-20,M023,459521
2025-10-20,M024,421446
2025-10-20,M025,502889
2025-10-20,M026,496521
2025-10-20,M027,583417
2025-10-20,M028,424646
2025-10-20,M029,509390
2025-10-20,M030,448606
2025-10-20,M031,407495
2025-10-20,M032,369766
2025-10-20,M033,693435
2025-10-20,M034,589371
2025-10-20,M035,774148
2025-10-20,M036,453030
2025-10-20,M037,529944
2025-10-20,M038,451618
2025-10-20,M039,583847
2025-10-20,M040,486492
2025-10-20,M041,930198
2025-10-20,M042,754098
2025-10-20,M043,474775
2025-10-20,M044,415294
2025-10-20,M045,696945
2025-10-20,M046,631340
2025-10-20,M047,741794
2025-10-20,M048,563285
2025-10-21,M001,197761
2025-10-21,M002,165954
2025-10-21,M003,252843
2025-10-21,M004,329426
2025-10-21,M005,495985
2025-10-21,M006,341008
2025-10-21,M007,381461
2025-10-21,M008,248318
2025-10-21,M009,349755
2025-10-21,M010,254803
2025-10-21,M011,355509
2025-10-21,M012,460209
2025-10-21,M013,448982
2025-10-21,M014,369108
2025-10-21,M015,328184
2025-10-21,M016,377295
2025-10-21,M017,489089
2025-10-21,M018,398021
2025-10-21,M019,363459
2025-10-21,M020,439123
2025-10-21,M021,652705
2025-10-21,M022,285240
2025-10-21,M023,453568
2025-10-21,M024,511325
2025-10-21,M025,499430
2025-10-21,M026,376148
2025-10-21,M027,555112
2025-10-21,M028,581791
2025-10-21,M029,536995
2025-10-21,M030,440910
2025-10-21,M031,431967
2025-10-21,M032,445576
2025-10-21,M033,686201
2025-10-21,M034,519826
2025-10-21,M035,678058
2025-10-21,M036,601814
2025-10-21,M037,503248
2025-10-21,M038,394191
2025-10-21,M039,535732
2025-10-21,M040,650517
2025-10-21,M041,839601
2025-10-21,M042,643871
2025-10-21,M043,453353
2025-10-21,M044,522752
2025-10-21,M045,706271
2025-10-21,M046,528551
2025-10-21,M047,734458
2025-10-21,M048,751510
2025-10-22,M001,119668
2025-10-22,M002,257690
2025-10-22,M003,226714
2025-10-22,M004,470116
2025-10-22,M005,241351
2025-10-22,M006,545496
2025-10-22,M007,338147
2025-10-22,M008,323098
2025-10-22,M009,217155
2025-10-22,M010,386813
2025-10-22,M011,347857
2025-10-22,M012,670782
2025-10-22,M013,249856
2025-10-22,M014,523813
2025-10-22,M015,251739
2025-10-22,M016,501159
2025-10-22,M017,313336
2025-10-22,M018,620499
2025-10-22,M019,311378
2025-10-22,M020,576303
2025-10-22,M021,339617
2025-10-22,M022,447732
2025-10-22,M023,389907
2025-10-22,M024,734689
2025-10-22,M025,295196
2025-10-22,M026,564249
2025-10-22,M027,494729
2025-10-22,M028,862487
2025-10-22,M029,294200
2025-10-22,M030,569414
2025-10-22,M031,340345
2025-10-22,M032,721011
2025-10-22,M033,369982
2025-10-22,M034,788498
2025-10-22,M035,562131
2025-10-22,M036,800574
2025-10-22,M037,295931
2025-10-22,M038,514710
2025-10-22,M039,430137
2025-10-22,M040,894692
2025-10-22,M041,515700
2025-10-22,M042,876820
2025-10-22,M043,408174
2025-10-22,M044,713240
2025-10-22,M045,383028
2025-10-22,M046,749760
2025-10-22,M047,604864
2025-10-22,M048,1042307
2025-10-23,M001,149540
2025-10-23,M002,231988
2025-10-23,M003,307518
2025-10-23,M004,272572
2025-10-23,M005,356878
2025-10-23,M006,501657
2025-10-23,M007,437444
2025-10-23,M008,231453
2025-10-23,M009,304490
2025-10-23,M010,362688
2025-10-23,M011,410324
2025-10-23,M012,385882
2025-10-23,M013,331743
2025-10-23,M014,440142
2025-10-23,M015,330945
2025-10-23,M016,325726
2025-10-23,M017,429883
2025-10-23,M018,560873
2025-10-23,M019,435608
2025-10-23,M020,382986
2025-10-23,M021,478298
2025-10-23,M022,379501
2025-10-23,M023,527358
2025-10-23,M024,415063
2025-10-23,M025,421028
2025-10-23,M026,512802
2025-10-23,M027,608667
2025-10-23,M028,491282
2025-10-23,M029,392356
2025-10-23,M030,567571
2025-10-23,M031,499409
2025-10-23,M032,403790
2025-10-23,M033,516861
2025-10-23,M034,696315
2025-10-23,M035,841502
2025-10-23,M036,478765
2025-10-23,M037,397903
2025-10-23,M038,549394
2025-10-23,M039,593169
2025-10-23,M040,545826
2025-10-23,M041,649990
2025-10-23,M042,902911
2025-10-23,M043,487396
2025-10-23,M044,496677
2025-10-23,M045,552605
2025-10-23,M046,674344
2025-10-23,M047,731584
2025-10-23,M048,692540
2025-10-24,M001,226464
2025-10-24,M002,212576
2025-10-24,M003,272520
2025-10-24,M004,242927
2025-10-24,M005,442328
2025-10-24,M006,395728
2025-10-24,M007,359444
2025-10-24,M008,206421
2025-10-24,M009,364060
2025-10-24,M010,310781
2025-10-24,M011,383941
2025-10-24,M012,340321
2025-10-24,M013,438692
2025-10-24,M014,451547
2025-10-24,M015,301688
2025-10-24,M016,293404
2025-10-24,M017,533256
2025-10-24,M018,500532
2025-10-24,M019,389129
2025-10-24,M020,344621
2025-10-24,M021,578040
2025-10-24,M022,350519
2025-10-24,M023,426838
2025-10-24,M024,373320
2025-10-24,M025,493160
2025-10-24,M026,458545
2025-10-24,M027,518843
2025-10-24,M028,467546
2025-10-24,M029,517152
2025-10-24,M030,445841
2025-10-24,M031,443029
2025-10-24,M032,372885
2025-10-24,M033,677244
2025-10-24,M034,641651
2025-10-24,M035,772965
2025-10-24,M036,465666
2025-10-24,M037,512536
2025-10-24,M038,431043
2025-10-24,M039,543399
2025-10-24,M040,476150
2025-10-24,M041,908375
2025-10-24,M042,734776
2025-10-24,M043,447031
2025-10-24,M044,411179
2025-10-24,M045,790993
2025-10-24,M046,560950
2025-10-24,M047,685277
2025-10-24,M048,643734
2025-10-25,M001,186705
2025-10-25,M002,170032
2025-10-25,M003,223440
2025-10-25,M004,271455
2025-10-25,M005,390533
2025-10-25,M006,332266
2025-10-25,M007,338536
2025-10-25,M008,235670
2025-10-25,M009,359054
2025-10-25,M010,226991
2025-10-25,M011,352434
2025-10-25,M012,407228
2025-10-25,M013,388367
2025-10-25,M014,324756
2025-10-25,M015,287220
2025-10-25,M016,311574
2025-10-25,M017,479795
2025-10-25,M018,371266
2025-10-25,M019,312168
2025-10-25,M020,372621
2025-10-25,M021,548531
2025-10-25,M022,287257
2025-10-25,M023,417431
2025-10-25,M024,483688
2025-10-25,M025,447676
2025-10-25,M026,370242
2025-10-25,M027,495351
2025-10-25,M028,513970
2025-10-25,M029,498267
2025-10-25,M030,350535
2025-10-25,M031,345543
2025-10-25,M032,420236
2025-10-25,M033,609993
2025-10-25,M034,454533
2025-10-25,M035,620790
2025-10-25,M036,535751
2025-10-25,M037,454936
2025-10-25,M038,350683
2025-10-25,M039,484422
2025-10-25,M040,588309
2025-10-25,M041,814456
2025-10-25,M042,543149
2025-10-25,M043,424450
2025-10-25,M044,444752
2025-10-25,M045,658282
2025-10-25,M046,451231
2025-10-25,M047,672563
2025-10-25,M048,657747
2025-10-26,M001,101383
2025-10-26,M002,233569
2025-10-26,M003,211047
2025-10-26,M004,431291
2025-10-26,M005,250500
2025-10-26,M006,463707
2025-10-26,M007,292922
2025-10-26,M008,308841
2025-10-26,M009,191176
2025-10-26,M010,329705
2025-10-26,M011,281819
2025-10-26,M012,553862
2025-10-26,M013,241171
2025-10-26,M014,442957
2025-10-26,M015,249061
2025-10-26,M016,483695
2025-10-26,M017,254402
2025-10-26,M018,499084
2025-10-26,M019,276135
2025-10-26,M020,588931
2025-10-26,M021,309996
2025-10-26,M022,394803
2025-10-26,M023,327111
2025-10-26,M024,594707
2025-10-26,M025,275827
2025-10-26,M026,485843
2025-10-26,M027,454252
2025-10-26,M028,761308
2025-10-26,M029,280961
2025-10-26,M030,515701
2025-10-26,M031,297664
2025-10-26,M032,660233
2025-10-26,M033,348176
2025-10-26,M034,634216
2025-10-26,M035,548234
2025-10-26,M036,774231
2025-10-26,M037,255320
2025-10-26,M038,491478
2025-10-26,M039,382956
2025-10-26,M040,831863
2025-10-26,M041,435136
2025-10-26,M042,814286
2025-10-26,M043,347073
2025-10-26,M044,664083
2025-10-26,M045,389691
2025-10-26,M046,664178
2025-10-26,M047,512165
2025-10-26,M048,1074153
2025-10-27,M001,148896
2025-10-27,M002,219295
2025-10-27,M003,318308
2025-10-27,M004,269716
2025-10-27,M005,342897
2025-10-27,M006,499385
2025-10-27,M007,395164
2025-10-27,M008,207148
2025-10-27,M009,264640
2025-10-27,M010,368826
2025-10-27,M011,419942
2025-10-27,M012,404813
2025-10-27,M013,364923
2025-10-27,M014,494155
2025-10-27,M015,347257
2025-10-27,M016,315048
2025-10-27,M017,376659
2025-10-27,M018,547580
2025-10-27,M019,440057
2025-10-27,M020,382752
2025-10-27,M021,491824
2025-10-27,M022,426654
2025-10-27,M023,460312
2025-10-27,M024,467485
2025-10-27,M025,420745
2025-10-27,M026,549881
2025-10-27,M027,671951
2025-10-27,M028,458203
2025-10-27,M029,383133
2025-10-27,M030,522609
2025-10-27,M031,500375
2025-10-27,M032,431273
2025-10-27,M033,523946
2025-10-27,M034,640540
2025-10-27,M035,793143
2025-10-27,M036,516939
2025-10-27,M037,356256
2025-10-27,M038,495928
2025-10-27,M039,632450
2025-10-27,M040,520260
2025-10-27,M041,695128
2025-10-27,M042,890114
2025-10-27,M043,513014
2025-10-27,M044,465602
2025-10-27,M045,555068
2025-10-27,M046,691985
2025-10-27,M047,738207
2025-10-27,M048,648118
2025-10-28,M001,224843
2025-10-28,M002,211646
2025-10-28,M003,252778
2025-10-28,M004,237219
2025-10-28,M005,449861
2025-10-28,M006,461055
2025-10-28,M007,378077
2025-10-28,M008,197180
2025-10-28,M009,361713
2025-10-28,M010,306737
2025-10-28,M011,408423
2025-10-28,M012,344722
2025-10-28,M013,500049
2025-10-28,M014,440477
2025-10-28,M015,321141
2025-10-28,M016,275495
2025-10-28,M017,544093
2025-10-28,M018,511587
2025-10-28,M019,350058
2025-10-28,M020,335876
2025-10-28,M021,582683
2025-10-28,M022,333029
2025-10-28,M023,446743
2025-10-28,M024,395701
2025-10-28,M025,540870
2025-10-28,M026,440550
2025-10-28,M027,523026
2025-10-28,M028,450717
2025-10-28,M029,579183
2025-10-28,M030,487182
2025-10-28,M031,421235
2025-10-28,M032,388507
2025-10-28,M033,737039
2025-10-28,M034,631759
2025-10-28,M035,666719
2025-10-28,M036,410539
2025-10-28,M037,508369
2025-10-28,M038,450767
2025-10-28,M039,552013
2025-10-28,M040,478531
2025-10-28,M041,827148
2025-10-28,M042,769183
2025-10-28,M043,432602
2025-10-28,M044,386733
2025-10-28,M045,802117
2025-10-28,M046,601180
2025-10-28,M047,726420
2025-10-28,M048,645889
2025-10-29,M001,210093
2025-10-29,M002,170224
2025-10-29,M003,259089
2025-10-29,M004,336671
2025-10-29,M005,447054
2025-10-29,M006,349319
2025-10-29,M007,356943
2025-10-29,M008,260267
2025-10-29,M009,365467
2025-10-29,M010,275692
2025-10-29,M011,368828
2025-10-29,M012,483813
2025-10-29,M013,441132
2025-10-29,M014,377961
2025-10-29,M015,324485
2025-10-29,M016,344800
2025-10-29,M017,542972
2025-10-29,M018,431779
2025-10-29,M019,358278
2025-10-29,M020,404269
2025-10-29,M021,569791
2025-10-29,M022,301145
2025-10-29,M023,398530
2025-10-29,M024,496357
2025-10-29,M025,474093
2025-10-29,M026,387970
2025-10-29,M027,600402
2025-10-29,M028,597940
2025-10-29,M029,544678
2025-10-29,M030,394988
2025-10-29,M031,400872
2025-10-29,M032,448291
2025-10-29,M033,672016
2025-10-29,M034,500057
2025-10-29,M035,768905
2025-10-29,M036,572729
2025-10-29,M037,503407
2025-10-29,M038,359163
2025-10-29,M039,582589
2025-10-29,M040,656871
2025-10-29,M041,795025
2025-10-29,M042,648073
2025-10-29,M043,486295
2025-10-29,M044,520222
2025-10-29,M045,717888
2025-10-29,M046,526029
2025-10-29,M047,676684
2025-10-29,M048,822472
2025-10-30,M001,116029
2025-10-30,M002,239294
2025-10-30,M003,234931
2025-10-30,M004,459446
2025-10-30,M005,266818
2025-10-30,M006,495432
2025-10-30,M007,297519
2025-10-30,M008,369051
2025-10-30,M009,196040
2025-10-30,M010,394803
2025-10-30,M011,330339
2025-10-30,M012,645993
2025-10-30,M013,241550
2025-10-30,M014,514218
2025-10-30,M015,245106
2025-10-30,M016,528565
2025-10-30,M017,295436
2025-10-30,M018,568381
2025-10-30,M019,333954
2025-10-30,M020,627363
2025-10-30,M021,333326
2025-10-30,M022,396306
2025-10-30,M023,392479
2025-10-30,M024,767419
2025-10-30,M025,281546
2025-10-30,M026,571841
2025-10-30,M027,442627
2025-10-30,M028,791011
2025-10-30,M029,305616
2025-10-30,M030,593213
2025-10-30,M031,348924
2025-10-30,M032,671069
2025-10-30,M033,382301
2025-10-30,M034,695386
2025-10-30,M035,595442
2025-10-30,M036,794117
2025-10-30,M037,284837
2025-10-30,M038,584669
2025-10-30,M039,454235
2025-10-30,M040,862394
2025-10-30,M041,494652
2025-10-30,M042,917883
2025-10-30,M043,396732
2025-10-30,M044,738723
2025-10-30,M045,384852
2025-10-30,M046,752574
2025-10-30,M047,547115
2025-10-30,M048,1180432
2025-10-31,M001,151685
2025-10-31,M002,213569
2025-10-31,M003,299727
2025-10-31,M004,279426
2025-10-31,M005,364019
2025-10-31,M006,482552
2025-10-31,M007,446461
2025-10-31,M008,220338
2025-10-31,M009,290582
2025-10-31,M010,351627
2025-10-31,M011,414115
2025-10-31,M012,364955
2025-10-31,M013,338319
2025-10-31,M014,455440
2025-10-31,M015,358459
2025-10-31,M016,323912
2025-10-31,M017,382082
2025-10-31,M018,559785
2025-10-31,M019,426514
2025-10-31,M020,380214
2025-10-31,M021,451033
2025-10-31,M022,401526
2025-10-31,M023,535590
2025-10-31,M024,455767
2025-10-31,M025,416403
2025-10-31,M026,488398
2025-10-31,M027,622388
2025-10-31,M028,506015
2025-10-31,M029,418455
2025-10-31,M030,567599
2025-10-31,M031,478880
2025-10-31,M032,386096
2025-10-31,M033,521741
2025-10-31,M034,714012
2025-10-31,M035,846958
2025-10-31,M036,449935
2025-10-31,M037,373252
2025-10-31,M038,514956
2025-10-31,M039,663142
2025-10-31,M040,517365
2025-10-31,M041,622394
2025-10-31,M042,852238
2025-10-31,M043,543370
2025-10-31,M044,488839
2025-10-31,M045,608008
2025-10-31,M046,618604
2025-10-31,M047,779598
2025-10-31,M048,681534
2025-11-01,M001,198744
2025-11-01,M002,146410
2025-11-01,M003,223839
2025-11-01,M004,290078
2025-11-01,M005,400792
2025-11-01,M006,345033
2025-11-01,M007,355356
2025-11-01,M008,213117
2025-11-01,M009,356468
2025-11-01,M010,240544
2025-11-01,M011,376185
2025-11-01,M012,387356
2025-11-01,M013,418469
2025-11-01,M014,304640
2025-11-01,M015,285873
2025-11-01,M016,359925
2025-11-01,M017,496229
2025-11-01,M018,389909
2025-11-01,M019,363069
2025-11-01,M020,419467
2025-11-01,M021,536717
2025-11-01,M022,275926
2025-11-01,M023,398885
2025-11-01,M024,453364
2025-11-01,M025,432486
2025-11-01,M026,352352
2025-11-01,M027,509858
2025-11-01,M028,520334
2025-11-01,M029,496982
2025-11-01,M030,359601
2025-11-01,M031,378127
2025-11-01,M032,464575
2025-11-01,M033,576176
2025-11-01,M034,467580
2025-11-01,M035,636484
2025-11-01,M036,480893
2025-11-01,M037,477066
2025-11-01,M038,335474
2025-11-01,M039,471397
2025-11-01,M040,603951
2025-11-01,M041,758791
2025-11-01,M042,552036
2025-11-01,M043,440361
2025-11-01,M044,475233
2025-11-01,M045,643015
2025-11-01,M046,473089
2025-11-01,M047,613773
2025-11-01,M048,728066
2025-11-02,M001,99756
2025-11-02,M002,217723
2025-11-02,M003,215458
2025-11-02,M004,389544
2025-11-02,M005,228645
2025-11-02,M006,443290
2025-11-02,M007,288960
2025-11-02,M008,332345
2025-11-02,M009,190455
2025-11-02,M010,353743
2025-11-02,M011,281642
2025-11-02,M012,584545
2025-11-02,M013,251056
2025-11-02,M014,496326
2025-11-02,M015,247354
2025-11-02,M016,505867
2025-11-02,M017,279599
2025-11-02,M018,565142
2025-11-02,M019,268802
2025-11-02,M020,588111
2025-11-02,M021,286876
2025-11-02,M022,408234
2025-11-02,M023,322743
2025-11-02,M024,700848
2025-11-02,M025,278056
2025-11-02,M026,546266
2025-11-02,M027,404615
2025-11-02,M028,734539
2025-11-02,M029,252213
2025-11-02,M030,567711
2025-11-02,M031,335568
2025-11-02,M032,581011
2025-11-02,M033,333737
2025-11-02,M034,656331
2025-11-02,M035,576939
2025-11-02,M036,775183
2025-11-02,M037,258657
2025-11-02,M038,540465
2025-11-02,M039,396738
2025-11-02,M040,778283
2025-11-02,M041,405127
2025-11-02,M042,784461
2025-11-02,M043,348737
2025-11-02,M044,639493
2025-11-02,M045,392480
2025-11-02,M046,611608
2025-11-02,M047,568115
2025-11-02,M048,1020721
2025-11-03,M001,154717
2025-11-03,M002,226700
2025-11-03,M003,327160
2025-11-03,M004,266809
2025-11-03,M005,366584
2025-11-03,M006,460722
2025-11-03,M007,451509
2025-11-03,M008,226203
2025-11-03,M009,282168
2025-11-03,M010,356903
2025-11-03,M011,438290
2025-11-03,M012,414516
2025-11-03,M013,340928
2025-11-03,M014,505501
2025-11-03,M015,331272
2025-11-03,M016,346025
2025-11-03,M017,391312
2025-11-03,M018,587276
2025-11-03,M019,430542
2025-11-03,M020,373682
2025-11-03,M021,503232
2025-11-03,M022,422666
2025-11-03,M023,517272
2025-11-03,M024,426368
2025-11-03,M025,414926
2025-11-03,M026,502080
2025-11-03,M027,655881
2025-11-03,M028,462869
2025-11-03,M029,392913
