date,merchant_id,product_id,traffic_id,gross_revenue
2025-12-10,M043,P01,T03,157995.56
2025-12-10,M044,P02,T01,290575.83
2025-12-10,M045,P03,T03,155467.29
2025-12-10,M046,P04,T01,274676.86
2025-12-10,M047,P01,T03,220072.27
2025-12-10,M048,P02,T01,398845.59
2025-12-11,M001,P04,T04,71972.96
2025-12-11,M002,P01,T02,99885.21
2025-12-11,M003,P02,T04,119904.64
2025-12-11,M004,P03,T02,96763.96
2025-12-11,M005,P04,T04,119277.64
2025-12-11,M006,P01,T02,164088.61
2025-12-11,M007,P02,T04,182529.1
2025-12-11,M008,P03,T02,80125.5
2025-12-11,M009,P04,T04,110580.01
2025-12-11,M010,P01,T02,128677.57
2025-12-11,M011,P02,T04,158964.1
2025-12-11,M012,P03,T02,135207.59
2025-12-11,M013,P04,T04,146980.93
2025-12-11,M014,P01,T02,179414.86
2025-12-11,M015,P02,T04,125699.11
2025-12-11,M016,P03,T02,109424.49
2025-12-11,M017,P04,T04,132385.13
2025-12-11,M018,P01,T02,178702.03
2025-12-11,M019,P02,T04,200995.97
2025-12-11,M020,P03,T02,149255.4
2025-12-11,M021,P04,T04,180801.09
2025-12-11,M022,P01,T02,143475.52
2025-12-11,M023,P02,T04,182800.39
2025-12-11,M024,P03,T02,139087.83
2025-12-11,M025,P04,T04,153432.44
2025-12-11,M026,P01,T02,210787.98
2025-12-11,M027,P02,T04,234154.13
2025-12-11,M028,P03,T02,201736.39
2025-12-11,M029,P04,T04,137314.09
2025-12-11,M030,P01,T02,178452.67
2025-12-11,M031,P02,T04,215960.97
2025-12-11,M032,P03,T02,161293.76
2025-12-11,M033,P04,T04,199642.34
2025-12-11,M034,P01,T02,235746.23
2025-12-11,M035,P02,T04,289855.53
2025-12-11,M036,P03,T02,142556.46
2025-12-11,M037,P04,T04,187127.64
2025-12-11,M038,P01,T02,203230.15
2025-12-11,M039,P02,T04,229712.13
2025-12-11,M040,P03,T02,213206.42
2025-12-11,M041,P04,T04,241950.49
2025-12-11,M042,P01,T02,285878.87
2025-12-11,M043,P02,T04,216475.38
2025-12-11,M044,P03,T02,170976.1
2025-12-11,M045,P04,T04,192638.97
2025-12-11,M046,P01,T02,242346.63
2025-12-11,M047,P02,T04,304204.89
2025-12-11,M048,P03,T02,214010.27
2025-12-12,M001,P01,T01,89472.34
2025-12-12,M002,P02,T03,91851.1
2025-12-12,M003,P03,T01,113344.58
2025-12-12,M004,P04,T03,89588.53
2025-12-12,M005,P01,T01,158119.71
2025-12-12,M006,P02,T03,146616.86
2025-12-12,M007,P03,T01,170875.91
2025-12-12,M008,P04,T03,79092.08
2025-12-12,M009,P01,T01,129725.1
2025-12-12,M010,P02,T03,114702.37
2025-12-12,M011,P03,T01,128986.74
2025-12-12,M012,P04,T03,113670.75
2025-12-12,M013,P01,T01,213427.68
2025-12-12,M014,P02,T03,165273.67
2025-12-12,M015,P03,T01,120045.17
2025-12-12,M016,P04,T03,102847.05
2025-12-12,M017,P01,T01,177755.73
2025-12-12,M018,P02,T03,154799.57
2025-12-12,M019,P03,T01,172877.64
2025-12-12,M020,P04,T03,137673.5
2025-12-12,M021,P01,T01,227385.48
2025-12-12,M022,P02,T03,123429.54
2025-12-12,M023,P03,T01,145295.09
2025-12-12,M024,P04,T03,125187.76
2025-12-12,M025,P01,T01,204123.05
2025-12-12,M026,P02,T03,195843.6
2025-12-12,M027,P03,T01,194060.67
2025-12-12,M028,P04,T03,167886.13
2025-12-12,M029,P01,T01,195341.01
2025-12-12,M030,P02,T03,171454.12
2025-12-12,M031,P03,T01,182599.51
2025-12-12,M032,P04,T03,145159.24
2025-12-12,M033,P01,T01,252758.03
2025-12-12,M034,P02,T03,199629.81
2025-12-12,M035,P03,T01,239226.91
2025-12-12,M036,P04,T03,131134.14
2025-12-12,M037,P01,T01,218384.81
2025-12-12,M038,P02,T03,197167.55
2025-12-12,M039,P03,T01,229526.22
2025-12-12,M040,P04,T03,183755.85
2025-12-12,M041,P01,T01,318522.35
2025-12-12,M042,P02,T03,265806.3
2025-12-12,M043,P03,T01,209691.81
2025-12-12,M044,P04,T03,173513.84
2025-12-12,M045,P01,T01,266450.98
2025-12-12,M046,P02,T03,236949.67
2025-12-12,M047,P03,T01,253948.72
2025-12-12,M048,P04,T03,214530.18
2025-12-13,M001,P02,T02,90601.67
2025-12-13,M002,P03,T04,71520.23
2025-12-13,M003,P04,T02,98946.94
2025-12-13,M004,P01,T04,105107.06
2025-12-13,M005,P02,T02,147949.76
2025-12-13,M006,P03,T04,105665.79
2025-12-13,M007,P04,T02,148984.93
2025-12-13,M008,P01,T04,85049.51
2025-12-13,M009,P02,T02,113126.15
2025-12-13,M010,P03,T04,92952.33
2025-12-13,M011,P04,T02,114693.3
2025-12-13,M012,P01,T04,136540.38
2025-12-13,M013,P02,T02,182027.86
2025-12-13,M014,P03,T04,139038.67
2025-12-13,M015,P04,T02,97833.74
2025-12-13,M016,P01,T04,119520.57
2025-12-13,M017,P02,T02,169458.81
2025-12-13,M018,P03,T04,120291.84
2025-12-13,M019,P04,T02,151527.07
2025-12-13,M020,P01,T04,157384.46
2025-12-13,M021,P02,T02,203743.04
2025-12-13,M022,P03,T04,103411.29
2025-12-13,M023,P04,T02,137250.15
2025-12-13,M024,P01,T04,154355.76
2025-12-13,M025,P02,T02,186481.02
2025-12-13,M026,P03,T04,145957.91
2025-12-13,M027,P04,T02,191776.73
2025-12-13,M028,P01,T04,207426.4
2025-12-13,M029,P02,T02,159579.63
2025-12-13,M030,P03,T04,133891.47
2025-12-13,M031,P04,T02,172224.79
2025-12-13,M032,P01,T04,191573.57
2025-12-13,M033,P02,T02,232832.79
2025-12-13,M034,P03,T04,161183.98
2025-12-13,M035,P04,T02,224173.99
2025-12-13,M036,P01,T04,161461.98
2025-12-13,M037,P02,T02,208722.11
2025-12-13,M038,P03,T04,139897.52
2025-12-13,M039,P04,T02,210140.57
2025-12-13,M040,P01,T04,223907.91
2025-12-13,M041,P02,T02,254135.57
2025-12-13,M042,P03,T04,185665.84
2025-12-13,M043,P04,T02,170721.46
2025-12-13,M044,P01,T04,196175.67
2025-12-13,M045,P02,T02,234722.93
2025-12-13,M046,P03,T04,166262.45
2025-12-13,M047,P04,T02,208497.2
2025-12-13,M048,P01,T04,247013.81
2025-12-14,M001,P03,T03,49378.29
2025-12-14,M002,P04,T01,88036.69
2025-12-14,M003,P01,T03,77161.47
2025-12-14,M004,P02,T01,139705.1
2025-12-14,M005,P03,T03,83971.05
2025-12-14,M006,P04,T01,155569.64
2025-12-14,M007,P01,T03,116291.67
2025-12-14,M008,P02,T01,127140.2
2025-12-14,M009,P03,T03,73408.24
2025-12-14,M010,P04,T01,138424.91
2025-12-14,M011,P01,T03,97937.62
2025-12-14,M012,P02,T01,205195.14
2025-12-14,M013,P03,T03,96834.98
2025-12-14,M014,P04,T01,197418.69
2025-12-14,M015,P01,T03,94199.09
2025-12-14,M016,P02,T01,176928.55
2025-12-14,M017,P03,T03,92777.29
2025-12-14,M018,P04,T01,161916.08
2025-12-14,M019,P01,T03,121623.1
2025-12-14,M020,P02,T01,217818.62
2025-12-14,M021,P03,T03,121030.02
2025-12-14,M022,P04,T01,153757.71
2025-12-14,M023,P01,T03,105751.53
2025-12-14,M024,P02,T01,211989.57
2025-12-14,M025,P03,T03,116288.79
2025-12-14,M026,P04,T01,204858.98
2025-12-14,M027,P01,T03,142834.17
2025-12-14,M028,P02,T01,281103.62
2025-12-14,M029,P03,T03,96617.49
2025-12-14,M030,P04,T01,171681.95
2025-12-14,M031,P01,T03,128232.75
2025-12-14,M032,P02,T01,259567.03
2025-12-14,M033,P03,T03,121747.83
2025-12-14,M034,P04,T01,250202.69
2025-12-14,M035,P01,T03,168905.55
2025-12-14,M036,P02,T01,215267.78
2025-12-14,M037,P03,T03,117260.43
2025-12-14,M038,P04,T01,212670.78
2025-12-14,M039,P01,T03,164634.98
2025-12-14,M040,P02,T01,305533.75
2025-12-14,M041,P03,T03,150628.73
2025-12-14,M042,P04,T01,260691.68
2025-12-14,M043,P01,T03,141503.96
2025-12-14,M044,P02,T01,260459.01
2025-12-14,M045,P03,T03,129763.58
2025-12-14,M046,P04,T01,232694.57
2025-12-14,M047,P01,T03,199133.85
2025-12-14,M048,P02,T01,334265.15
2025-12-15,M001,P04,T04,74712.88
2025-12-15,M002,P01,T02,104488.69
2025-12-15,M003,P02,T04,113420.21
2025-12-15,M004,P03,T02,98030.87
2025-12-15,M005,P04,T04,127106.01
2025-12-15,M006,P01,T02,160634.94
2025-12-15,M007,P02,T04,189847.94
2025-12-15,M008,P03,T02,89156.99
2025-12-15,M009,P04,T04,106960.49
2025-12-15,M010,P01,T02,123884.91
2025-12-15,M011,P02,T04,164202.61
2025-12-15,M012,P03,T02,127559.43
2025-12-15,M013,P04,T04,149175.98
2025-12-15,M014,P01,T02,184093.84
2025-12-15,M015,P02,T04,140297.62
2025-12-15,M016,P03,T02,112138.79
2025-12-15,M017,P04,T04,131380.83
2025-12-15,M018,P01,T02,171749.9
2025-12-15,M019,P02,T04,198047.15
2025-12-15,M020,P03,T02,163815.3
2025-12-15,M021,P04,T04,194489.79
2025-12-15,M022,P01,T02,147936.29
2025-12-15,M023,P02,T04,173207.72
2025-12-15,M024,P03,T02,147170.71
2025-12-15,M025,P04,T04,171166.48
2025-12-15,M026,P01,T02,205159.55
2025-12-15,M027,P02,T04,249714.67
2025-12-15,M028,P03,T02,195833.99
2025-12-15,M029,P04,T04,156584.3
2025-12-15,M030,P01,T02,168567.15
2025-12-15,M031,P02,T04,205328.55
2025-12-15,M032,P03,T02,171880.04
2025-12-15,M033,P04,T04,193747.53
2025-12-15,M034,P01,T02,228927.62
2025-12-15,M035,P02,T04,250441.09
2025-12-15,M036,P03,T02,144692.89
2025-12-15,M037,P04,T04,186928.39
2025-12-15,M038,P01,T02,226008.88
2025-12-15,M039,P02,T04,228693.75
2025-12-15,M040,P03,T02,194133.23
2025-12-15,M041,P04,T04,225266.44
2025-12-15,M042,P01,T02,274127.38
2025-12-15,M043,P02,T04,228168.38
2025-12-15,M044,P03,T02,171392.29
2025-12-15,M045,P04,T04,197814.15
2025-12-15,M046,P01,T02,247812.68
2025-12-15,M047,P02,T04,278827.75
2025-12-15,M048,P03,T02,224711.05
2025-12-16,M001,P01,T01,99666.33
2025-12-16,M002,P02,T03,89444.76
2025-12-16,M003,P03,T01,110018.97
2025-12-16,M004,P04,T03,93725.42
2025-12-16,M005,P01,T01,175114.33
2025-12-16,M006,P02,T03,138325.77
2025-12-16,M007,P03,T01,169688.68
2025-12-16,M008,P04,T03,71777.17
2025-12-16,M009,P01,T01,133610.67
2025-12-16,M010,P02,T03,119079.68
2025-12-16,M011,P03,T01,136214.03
2025-12-16,M012,P04,T03,126933.7
2025-12-16,M013,P01,T01,206534.34
2025-12-16,M014,P02,T03,169206.34
2025-12-16,M015,P03,T01,117465.87
2025-12-16,M016,P04,T03,94621.48
2025-12-16,M017,P01,T01,170733.1
2025-12-16,M018,P02,T03,143208.84
2025-12-16,M019,P03,T01,185862.14
2025-12-16,M020,P04,T03,145939.32
2025-12-16,M021,P01,T01,250978.54
2025-12-16,M022,P02,T03,134186.53
2025-12-16,M023,P03,T01,141243.12
2025-12-16,M024,P04,T03,126635.0
2025-12-16,M025,P01,T01,233479.72
2025-12-16,M026,P02,T03,175548.78
2025-12-16,M027,P03,T01,195457.83
2025-12-16,M028,P04,T03,172067.39
2025-12-16,M029,P01,T01,201223.37
2025-12-16,M030,P02,T03,171697.69
2025-12-16,M031,P03,T01,199331.62
2025-12-16,M032,P04,T03,144773.46
2025-12-16,M033,P01,T01,274362.83
2025-12-16,M034,P02,T03,199129.04
2025-12-16,M035,P03,T01,224387.53
2025-12-16,M036,P04,T03,143098.45
2025-12-16,M037,P01,T01,228475.67
2025-12-16,M038,P02,T03,208207.51
2025-12-16,M039,P03,T01,215018.57
2025-12-16,M040,P04,T03,179261.32
2025-12-16,M041,P01,T01,289677.53
2025-12-16,M042,P02,T03,259754.95
2025-12-16,M043,P03,T01,195879.44
2025-12-16,M044,P04,T03,170791.1
2025-12-16,M045,P01,T01,293450.15
2025-12-16,M046,P02,T03,210726.41
2025-12-16,M047,P03,T01,249455.98
2025-12-16,M048,P04,T03,194556.06
2025-12-17,M001,P02,T02,89611.4
2025-12-17,M002,P03,T04,74304.29
2025-12-17,M003,P04,T02,108772.99
2025-12-17,M004,P01,T04,124542.52
2025-12-17,M005,P02,T02,157418.92
2025-12-17,M006,P03,T04,126243.08
2025-12-17,M007,P04,T02,170235.26
2025-12-17,M008,P01,T04,96956.02
2025-12-17,M009,P02,T02,128648.15
2025-12-17,M010,P03,T04,94329.11
2025-12-17,M011,P04,T02,138644.27
2025-12-17,M012,P01,T04,154557.65
2025-12-17,M013,P02,T02,210602.54
2025-12-17,M014,P03,T04,141938.45
2025-12-17,M015,P04,T02,120465.52
2025-12-17,M016,P01,T04,137938.3
2025-12-17,M017,P02,T02,172243.31
2025-12-17,M018,P03,T04,129235.9
2025-12-17,M019,P04,T02,179135.93
2025-12-17,M020,P01,T04,193437.91
2025-12-17,M021,P02,T02,230426.29
2025-12-17,M022,P03,T04,118916.07
2025-12-17,M023,P04,T02,140523.74
2025-12-17,M024,P01,T04,164146.48
2025-12-17,M025,P02,T02,214612.91
2025-12-17,M026,P03,T04,161595.57
2025-12-17,M027,P04,T02,208183.99
2025-12-17,M028,P01,T04,235145.87
2025-12-17,M029,P02,T02,181915.91
2025-12-17,M030,P03,T04,140668.24
2025-12-17,M031,P04,T02,193580.08
2025-12-17,M032,P01,T04,201547.14
2025-12-17,M033,P02,T02,239784.67
2025-12-17,M034,P03,T04,173780.15
2025-12-17,M035,P04,T02,233153.57
2025-12-17,M036,P01,T04,189149.41
2025-12-17,M037,P02,T02,218146.28
2025-12-17,M038,P03,T04,167333.29
2025-12-17,M039,P04,T02,225981.84
2025-12-17,M040,P01,T04,229779.84
2025-12-17,M041,P02,T02,275815.14
2025-12-17,M042,P03,T04,209893.03
2025-12-17,M043,P04,T02,205283.15
2025-12-17,M044,P01,T04,199065.68
2025-12-17,M045,P02,T02,261843.79
2025-12-17,M046,P03,T04,206165.35
2025-12-17,M047,P04,T02,238284.21
2025-12-17,M048,P01,T04,268695.96
2025-12-18,M001,P03,T03,52943.84
2025-12-18,M002,P04,T01,111490.69
2025-12-18,M003,P01,T03,87177.04
2025-12-18,M004,P02,T01,170809.12
2025-12-18,M005,P03,T03,83266.77
2025-12-18,M006,P04,T01,167685.08
2025-12-18,M007,P01,T03,142322.22
2025-12-18,M008,P02,T01,138343.34
2025-12-18,M009,P03,T03,80616.38
2025-12-18,M010,P04,T01,141698.6
2025-12-18,M011,P01,T03,118635.32
2025-12-18,M012,P02,T01,226481.74
2025-12-18,M013,P03,T03,115324.92
2025-12-18,M014,P04,T01,219697.35
2025-12-18,M015,P01,T03,103092.31
2025-12-18,M016,P02,T01,192049.63
2025-12-18,M017,P03,T03,96784.88
2025-12-18,M018,P04,T01,180416.06
2025-12-18,M019,P01,T03,149405.54
2025-12-18,M020,P02,T01,267835.16
2025-12-18,M021,P03,T03,140292.86
2025-12-18,M022,P04,T01,147389.14
2025-12-18,M023,P01,T03,128444.07
2025-12-18,M024,P02,T01,227279.17
2025-12-18,M025,P03,T03,124080.48
2025-12-18,M026,P04,T01,226607.42
2025-12-18,M027,P01,T03,163015.51
2025-12-18,M028,P02,T01,296701.02
2025-12-18,M029,P03,T03,99925.04
2025-12-18,M030,P04,T01,201192.34
2025-12-18,M031,P01,T03,159125.3
2025-12-18,M032,P02,T01,296024.99
2025-12-18,M033,P03,T03,145457.77
2025-12-18,M034,P04,T01,253445.62
2025-12-18,M035,P01,T03,207923.57
2025-12-18,M036,P02,T01,246626.72
2025-12-18,M037,P03,T03,126658.53
2025-12-18,M038,P04,T01,250692.61
2025-12-18,M039,P01,T03,179778.3
2025-12-18,M040,P02,T01,347855.03
2025-12-18,M041,P03,T03,173670.71
2025-12-18,M042,P04,T01,282946.12
2025-12-18,M043,P01,T03,158831.4
2025-12-18,M044,P02,T01,276547.32
2025-12-18,M045,P03,T03,155919.88
2025-12-18,M046,P04,T01,263394.07
2025-12-18,M047,P01,T03,200724.22
2025-12-18,M048,P02,T01,354215.83
2025-12-19,M001,P04,T04,66942.01
2025-12-19,M002,P01,T02,93877.59
2025-12-19,M003,P02,T04,116899.88
2025-12-19,M004,P03,T02,103103.61
2025-12-19,M005,P04,T04,119602.94
2025-12-19,M006,P01,T02,151880.69
2025-12-19,M007,P02,T04,184381.34
2025-12-19,M008,P03,T02,83201.16
2025-12-19,M009,P04,T04,102304.1
2025-12-19,M010,P01,T02,137273.2
2025-12-19,M011,P02,T04,166625.98
2025-12-19,M012,P03,T02,136103.77
2025-12-19,M013,P04,T04,154502.66
2025-12-19,M014,P01,T02,203546.6
2025-12-19,M015,P02,T04,128637.01
2025-12-19,M016,P03,T02,112299.1
2025-12-19,M017,P04,T04,143298.81
2025-12-19,M018,P01,T02,156354.44
2025-12-19,M019,P02,T04,201406.83
2025-12-19,M020,P03,T02,148721.29
2025-12-19,M021,P04,T04,174692.93
2025-12-19,M022,P01,T02,157010.83
2025-12-19,M023,P02,T04,184105.41
2025-12-19,M024,P03,T02,143203.97
2025-12-19,M025,P04,T04,163673.84
2025-12-19,M026,P01,T02,190235.28
2025-12-19,M027,P02,T04,249701.16
2025-12-19,M028,P03,T02,174189.96
2025-12-19,M029,P04,T04,152037.17
2025-12-19,M030,P01,T02,172561.79
2025-12-19,M031,P02,T04,218239.9
2025-12-19,M032,P03,T02,159322.36
2025-12-19,M033,P04,T04,197746.15
2025-12-19,M034,P01,T02,223281.94
2025-12-19,M035,P02,T04,257063.5
2025-12-19,M036,P03,T02,141657.56
2025-12-19,M037,P04,T04,188861.04
2025-12-19,M038,P01,T02,218291.34
2025-12-19,M039,P02,T04,250930.31
2025-12-19,M040,P03,T02,204581.67
2025-12-19,M041,P04,T04,239170.28
2025-12-19,M042,P01,T02,279984.73
2025-12-19,M043,P02,T04,210576.9
2025-12-19,M044,P03,T02,174739.36
2025-12-19,M045,P04,T04,211043.23
2025-12-19,M046,P01,T02,267047.81
2025-12-19,M047,P02,T04,298075.05
2025-12-19,M048,P03,T02,239236.11
2025-12-20,M001,P01,T01,89082.11
2025-12-20,M002,P02,T03,80716.62
2025-12-20,M003,P03,T01,102654.6
2025-12-20,M004,P04,T03,87154.76
2025-12-20,M005,P01,T01,136769.81
2025-12-20,M006,P02,T03,131701.77
2025-12-20,M007,P03,T01,139173.8
2025-12-20,M008,P04,T03,68221.89
2025-12-20,M009,P01,T01,127571.29
2025-12-20,M010,P02,T03,110780.77
2025-12-20,M011,P03,T01,118450.75
2025-12-20,M012,P04,T03,106666.53
2025-12-20,M013,P01,T01,191261.09
2025-12-20,M014,P02,T03,160455.52
2025-12-20,M015,P03,T01,104328.53
2025-12-20,M016,P04,T03,91825.77
2025-12-20,M017,P01,T01,165365.04
2025-12-20,M018,P02,T03,126677.11
2025-12-20,M019,P03,T01,156746.55
2025-12-20,M020,P04,T03,136672.09
2025-12-20,M021,P01,T01,219792.29
2025-12-20,M022,P02,T03,121739.13
2025-12-20,M023,P03,T01,128760.12
2025-12-20,M024,P04,T03,113771.08
2025-12-20,M025,P01,T01,185352.1
2025-12-20,M026,P02,T03,161169.45
2025-12-20,M027,P03,T01,197303.83
2025-12-20,M028,P04,T03,141783.17
2025-12-20,M029,P01,T01,184805.61
2025-12-20,M030,P02,T03,148098.21
2025-12-20,M031,P03,T01,176882.4
2025-12-20,M032,P04,T03,147914.32
2025-12-20,M033,P01,T01,243886.77
2025-12-20,M034,P02,T03,187997.2
2025-12-20,M035,P03,T01,198551.98
2025-12-20,M036,P04,T03,120274.45
2025-12-20,M037,P01,T01,202125.85
2025-12-20,M038,P02,T03,188762.45
2025-12-20,M039,P03,T01,207755.85
2025-12-20,M040,P04,T03,163732.61
2025-12-20,M041,P01,T01,288480.51
2025-12-20,M042,P02,T03,234301.95
2025-12-20,M043,P03,T01,188474.96
2025-12-20,M044,P04,T03,145959.09
2025-12-20,M045,P01,T01,235399.27
2025-12-20,M046,P02,T03,206929.85
2025-12-20,M047,P03,T01,243315.72
2025-12-20,M048,P04,T03,171132.02
2025-12-21,M001,P02,T02,82106.91
2025-12-21,M002,P03,T04,70188.92
2025-12-21,M003,P04,T02,93369.26
2025-12-21,M004,P01,T04,101098.42
2025-12-21,M005,P02,T02,155027.06
2025-12-21,M006,P03,T04,110588.02
2025-12-21,M007,P04,T02,146882.5
2025-12-21,M008,P01,T04,86304.97
2025-12-21,M009,P02,T02,115674.35
2025-12-21,M010,P03,T04,90182.6
2025-12-21,M011,P04,T02,133455.27
2025-12-21,M012,P01,T04,146094.96
2025-12-21,M013,P02,T02,195599.39
2025-12-21,M014,P03,T04,128977.45
2025-12-21,M015,P04,T02,108989.01
2025-12-21,M016,P01,T04,115211.69
2025-12-21,M017,P02,T02,146686.49
2025-12-21,M018,P03,T04,111371.88
2025-12-21,M019,P04,T02,148301.46
2025-12-21,M020,P01,T04,178423.74
2025-12-21,M021,P02,T02,229705.99
2025-12-21,M022,P03,T04,102762.66
2025-12-21,M023,P04,T02,128299.37
2025-12-21,M024,P01,T04,151756.01
2025-12-21,M025,P02,T02,190426.48
2025-12-21,M026,P03,T04,149912.43
2025-12-21,M027,P04,T02,194623.53
2025-12-21,M028,P01,T04,195097.92
2025-12-21,M029,P02,T02,159210.25
2025-12-21,M030,P03,T04,116286.39
2025-12-21,M031,P04,T02,177554.03
2025-12-21,M032,P01,T04,182314.22
2025-12-21,M033,P02,T02,245820.11
2025-12-21,M034,P03,T04,164888.36
2025-12-21,M035,P04,T02,212327.13
2025-12-21,M036,P01,T04,149702.92
2025-12-21,M037,P02,T02,221635.96
2025-12-21,M038,P03,T04,144663.42
2025-12-21,M039,P04,T02,210157.02
2025-12-21,M040,P01,T04,221477.06
2025-12-21,M041,P02,T02,249723.92
2025-12-21,M042,P03,T04,194673.33
2025-12-21,M043,P04,T02,165487.62
2025-12-21,M044,P01,T04,182460.09
2025-12-21,M045,P02,T02,260956.58
2025-12-21,M046,P03,T04,162819.92
2025-12-21,M047,P04,T02,226866.81
2025-12-21,M048,P01,T04,232992.16
2025-12-22,M001,P03,T03,52909.37
2025-12-22,M002,P04,T01,106025.77
2025-12-22,M003,P01,T03,81077.11
2025-12-22,M004,P02,T01,166002.66
2025-12-22,M005,P03,T03,95188.52
2025-12-22,M006,P04,T01,156031.41
2025-12-22,M007,P01,T03,128325.91
2025-12-22,M008,P02,T01,137980.87
2025-12-22,M009,P03,T03,70842.95
2025-12-22,M010,P04,T01,145221.11
2025-12-22,M011,P01,T03,109999.62
2025-12-22,M012,P02,T01,209419.58
2025-12-22,M013,P03,T03,118353.35
2025-12-22,M014,P04,T01,212657.72
2025-12-22,M015,P01,T03,91442.85
2025-12-22,M016,P02,T01,191927.97
2025-12-22,M017,P03,T03,95309.04
2025-12-22,M018,P04,T01,192342.39
2025-12-22,M019,P01,T03,141211.39
2025-12-22,M020,P02,T01,268263.74
2025-12-22,M021,P03,T03,126615.08
2025-12-22,M022,P04,T01,170385.55
2025-12-22,M023,P01,T03,129463.6
2025-12-22,M024,P02,T01,248883.25
2025-12-22,M025,P03,T03,128062.61
2025-12-22,M026,P04,T01,212683.85
2025-12-22,M027,P01,T03,169410.85
2025-12-22,M028,P02,T01,296631.09
2025-12-22,M029,P03,T03,105426.08
2025-12-22,M030,P04,T01,209358.88
2025-12-22,M031,P01,T03,162921.01
2025-12-22,M032,P02,T01,296457.66
2025-12-22,M033,P03,T03,147871.96
2025-12-22,M034,P04,T01,244691.14
2025-12-22,M035,P01,T03,194356.96
2025-12-22,M036,P02,T01,259243.75
2025-12-22,M037,P03,T03,119392.25
2025-12-22,M038,P04,T01,230161.78
2025-12-22,M039,P01,T03,192743.92
2025-12-22,M040,P02,T01,340620.56
2025-12-22,M041,P03,T03,155396.12
2025-12-22,M042,P04,T01,305496.43
2025-12-22,M043,P01,T03,165764.54
2025-12-22,M044,P02,T01,278827.16
2025-12-22,M045,P03,T03,141871.24
2025-12-22,M046,P04,T01,278267.36
2025-12-22,M047,P01,T03,223945.34
2025-12-22,M048,P02,T01,342983.37
2025-12-23,M001,P04,T04,68399.63
2025-12-23,M002,P01,T02,91377.3
2025-12-23,M003,P02,T04,113482.37
2025-12-23,M004,P03,T02,98048.26
2025-12-23,M005,P04,T04,115263.76
2025-12-23,M006,P01,T02,167071.81
2025-12-23,M007,P02,T04,176461.72
2025-12-23,M008,P03,T02,80535.93
2025-12-23,M009,P04,T04,100631.39
2025-12-23,M010,P01,T02,134937.22
2025-12-23,M011,P02,T04,163137.59
2025-12-23,M012,P03,T02,140861.07
2025-12-23,M013,P04,T04,164498.07
2025-12-23,M014,P01,T02,201388.29
2025-12-23,M015,P02,T04,141268.09
2025-12-23,M016,P03,T02,116738.0
2025-12-23,M017,P04,T04,136534.04
2025-12-23,M018,P01,T02,173220.31
2025-12-23,M019,P02,T04,195144.77
2025-12-23,M020,P03,T02,156078.75
2025-12-23,M021,P04,T04,199463.46
2025-12-23,M022,P01,T02,143417.55
2025-12-23,M023,P02,T04,171839.45
2025-12-23,M024,P03,T02,143595.8
2025-12-23,M025,P04,T04,162272.94
2025-12-23,M026,P01,T02,218405.76
2025-12-23,M027,P02,T04,223991.11
2025-12-23,M028,P03,T02,187392.95
2025-12-23,M029,P04,T04,134716.16
2025-12-23,M030,P01,T02,175292.64
2025-12-23,M031,P02,T04,219208.23
2025-12-23,M032,P03,T02,181805.6
2025-12-23,M033,P04,T04,204256.87
2025-12-23,M034,P01,T02,223568.45
2025-12-23,M035,P02,T04,254052.79
2025-12-23,M036,P03,T02,146211.43
2025-12-23,M037,P04,T04,172005.2
2025-12-23,M038,P01,T02,224232.09
2025-12-23,M039,P02,T04,228149.84
2025-12-23,M040,P03,T02,207211.96
2025-12-23,M041,P04,T04,245691.09
2025-12-23,M042,P01,T02,294610.99
2025-12-23,M043,P02,T04,205954.93
2025-12-23,M044,P03,T02,188426.82
2025-12-23,M045,P04,T04,195259.77
2025-12-23,M046,P01,T02,248595.98
2025-12-23,M047,P02,T04,303436.56
2025-12-23,M048,P03,T02,228896.09
2025-12-24,M001,P01,T01,103131.95
2025-12-24,M002,P02,T03,88659.78
2025-12-24,M003,P03,T01,98985.69
2025-12-24,M004,P04,T03,95218.19
2025-12-24,M005,P01,T01,153803.33
2025-12-24,M006,P02,T03,132406.27
2025-12-24,M007,P03,T01,169815.13
2025-12-24,M008,P04,T03,74750.37
2025-12-24,M009,P01,T01,131428.8
2025-12-24,M010,P02,T03,116007.59
2025-12-24,M011,P03,T01,139771.67
2025-12-24,M012,P04,T03,111682.87
2025-12-24,M013,P01,T01,211490.37
2025-12-24,M014,P02,T03,173783.12
2025-12-24,M015,P03,T01,126714.8
2025-12-24,M016,P04,T03,97522.22
2025-12-24,M017,P01,T01,189037.07
2025-12-24,M018,P02,T03,150064.3
2025-12-24,M019,P03,T01,180026.19
2025-12-24,M020,P04,T03,151969.23
2025-12-24,M021,P01,T01,227032.65
2025-12-24,M022,P02,T03,120589.29
2025-12-24,M023,P03,T01,161636.79
2025-12-24,M024,P04,T03,120206.78
2025-12-24,M025,P01,T01,206794.91
2025-12-24,M026,P02,T03,194406.52
2025-12-24,M027,P03,T01,208783.66
2025-12-24,M028,P04,T03,169670.38
2025-12-24,M029,P01,T01,186030.31
2025-12-24,M030,P02,T03,167429.46
2025-12-24,M031,P03,T01,176220.81
2025-12-24,M032,P04,T03,149491.26
2025-12-24,M033,P01,T01,280797.79
2025-12-24,M034,P02,T03,216786.89
2025-12-24,M035,P03,T01,241043.15
