date,merchant_id,conversions
2025-12-15,M018,42208
2025-12-15,M019,35854
2025-12-15,M020,34403
2025-12-15,M021,31653
2025-12-15,M022,28287
2025-12-15,M023,38490
2025-12-15,M024,37652
2025-12-15,M025,36049
2025-12-15,M026,33580
2025-12-15,M027,48139
2025-12-15,M028,39142
2025-12-15,M029,36152
2025-12-15,M030,44577
2025-12-15,M031,29992
2025-12-15,M032,29698
2025-12-15,M033,39140
2025-12-15,M034,53532
2025-12-15,M035,67198
2025-12-15,M036,29792
2025-12-15,M037,28765
2025-12-15,M038,40841
2025-12-15,M039,48025
2025-12-15,M040,46947
2025-12-15,M041,41941
2025-12-15,M042,59612
2025-12-15,M043,41350
2025-12-15,M044,36198
2025-12-15,M045,48229
2025-12-15,M046,41499
2025-12-15,M047,54719
2025-12-15,M048,51132
2025-12-16,M001,13983
2025-12-16,M002,14852
2025-12-16,M003,21371
2025-12-16,M004,21084
2025-12-16,M005,45224
2025-12-16,M006,27426
2025-12-16,M007,28258
2025-12-16,M008,14022
2025-12-16,M009,30302
2025-12-16,M010,27660
2025-12-16,M011,24373
2025-12-16,M012,26541
2025-12-16,M013,36007
2025-12-16,M014,34396
2025-12-16,M015,27578
2025-12-16,M016,17147
2025-12-16,M017,36222
2025-12-16,M018,35194
2025-12-16,M019,33648
2025-12-16,M020,30648
2025-12-16,M021,40846
2025-12-16,M022,25658
2025-12-16,M023,31387
2025-12-16,M024,32398
2025-12-16,M025,49174
2025-12-16,M026,28733
2025-12-16,M027,37680
2025-12-16,M028,34391
2025-12-16,M029,46458
2025-12-16,M030,45405
2025-12-16,M031,29116
2025-12-16,M032,25015
2025-12-16,M033,55426
2025-12-16,M034,46564
2025-12-16,M035,60207
2025-12-16,M036,29464
2025-12-16,M037,35158
2025-12-16,M038,37624
2025-12-16,M039,45153
2025-12-16,M040,43351
2025-12-16,M041,53933
2025-12-16,M042,56487
2025-12-16,M043,35498
2025-12-16,M044,36071
2025-12-16,M045,71546
2025-12-16,M046,35288
2025-12-16,M047,48955
2025-12-16,M048,44271
2025-12-17,M001,12572
2025-12-17,M002,12338
2025-12-17,M003,21129
2025-12-17,M004,28017
2025-12-17,M005,40654
2025-12-17,M006,25030
2025-12-17,M007,28349
2025-12-17,M008,18941
2025-12-17,M009,29177
2025-12-17,M010,21911
2025-12-17,M011,24807
2025-12-17,M012,32317
2025-12-17,M013,36717
2025-12-17,M014,28853
2025-12-17,M015,28282
2025-12-17,M016,24997
2025-12-17,M017,36543
2025-12-17,M018,31760
2025-12-17,M019,32430
2025-12-17,M020,40624
2025-12-17,M021,37501
2025-12-17,M022,22738
2025-12-17,M023,31227
2025-12-17,M024,41995
2025-12-17,M025,45200
2025-12-17,M026,26449
2025-12-17,M027,40133
2025-12-17,M028,46999
2025-12-17,M029,42000
2025-12-17,M030,37199
2025-12-17,M031,28276
2025-12-17,M032,34824
2025-12-17,M033,48441
2025-12-17,M034,40636
2025-12-17,M035,62559
2025-12-17,M036,38946
2025-12-17,M037,33569
2025-12-17,M038,30238
2025-12-17,M039,47456
2025-12-17,M040,55568
2025-12-17,M041,51352
2025-12-17,M042,45644
2025-12-17,M043,37202
2025-12-17,M044,42042
2025-12-17,M045,63840
2025-12-17,M046,34524
2025-12-17,M047,46762
2025-12-17,M048,61141
2025-12-18,M001,7428
2025-12-18,M002,18513
2025-12-18,M003,16934
2025-12-18,M004,38425
2025-12-18,M005,21504
2025-12-18,M006,33247
2025-12-18,M007,23701
2025-12-18,M008,27026
2025-12-18,M009,18283
2025-12-18,M010,32914
2025-12-18,M011,21227
2025-12-18,M012,47357
2025-12-18,M013,20106
2025-12-18,M014,44660
2025-12-18,M015,24204
2025-12-18,M016,34804
2025-12-18,M017,20533
2025-12-18,M018,44337
2025-12-18,M019,27048
2025-12-18,M020,56248
2025-12-18,M021,22832
2025-12-18,M022,28183
2025-12-18,M023,28543
2025-12-18,M024,58147
2025-12-18,M025,26133
2025-12-18,M026,37091
2025-12-18,M027,31426
2025-12-18,M028,59302
2025-12-18,M029,23070
2025-12-18,M030,53205
2025-12-18,M031,23243
2025-12-18,M032,51149
2025-12-18,M033,29385
2025-12-18,M034,59265
2025-12-18,M035,55790
2025-12-18,M036,50780
2025-12-18,M037,19490
2025-12-18,M038,45302
2025-12-18,M039,37753
2025-12-18,M040,84122
2025-12-18,M041,32335
2025-12-18,M042,61530
2025-12-18,M043,28784
2025-12-18,M044,58406
2025-12-18,M045,38014
2025-12-18,M046,44108
2025-12-18,M047,39391
2025-12-18,M048,80601
2025-12-19,M001,9392
2025-12-19,M002,15588
2025-12-19,M003,22707
2025-12-19,M004,23194
2025-12-19,M005,30888
2025-12-19,M006,30114
2025-12-19,M007,30705
2025-12-19,M008,16254
2025-12-19,M009,23202
2025-12-19,M010,31886
2025-12-19,M011,29814
2025-12-19,M012,28459
2025-12-19,M013,26936
2025-12-19,M014,41376
2025-12-19,M015,30201
2025-12-19,M016,20351
2025-12-19,M017,30402
2025-12-19,M018,38424
2025-12-19,M019,36462
2025-12-19,M020,31233
2025-12-19,M021,28431
2025-12-19,M022,30022
2025-12-19,M023,40912
2025-12-19,M024,36637
2025-12-19,M025,34471
2025-12-19,M026,31137
2025-12-19,M027,48137
2025-12-19,M028,34816
2025-12-19,M029,35102
2025-12-19,M030,45633
2025-12-19,M031,31878
2025-12-19,M032,27528
2025-12-19,M033,39948
2025-12-19,M034,52212
2025-12-19,M035,68975
2025-12-19,M036,29167
2025-12-19,M037,29062
2025-12-19,M038,39446
2025-12-19,M039,52695
2025-12-19,M040,49474
2025-12-19,M041,44530
2025-12-19,M042,60886
2025-12-19,M043,38161
2025-12-19,M044,36904
2025-12-19,M045,51454
2025-12-19,M046,44720
2025-12-19,M047,58496
2025-12-19,M048,54438
2025-12-20,M001,12498
2025-12-20,M002,13403
2025-12-20,M003,19940
2025-12-20,M004,19606
2025-12-20,M005,35321
2025-12-20,M006,26113
2025-12-20,M007,23176
2025-12-20,M008,13327
2025-12-20,M009,28933
2025-12-20,M010,25732
2025-12-20,M011,21194
2025-12-20,M012,22303
2025-12-20,M013,33345
2025-12-20,M014,32617
2025-12-20,M015,24494
2025-12-20,M016,16641
2025-12-20,M017,35083
2025-12-20,M018,31131
2025-12-20,M019,28377
2025-12-20,M020,28702
2025-12-20,M021,35771
2025-12-20,M022,23278
2025-12-20,M023,28613
2025-12-20,M024,29107
2025-12-20,M025,39037
2025-12-20,M026,26380
2025-12-20,M027,38036
2025-12-20,M028,28338
2025-12-20,M029,42667
2025-12-20,M030,39164
2025-12-20,M031,25837
2025-12-20,M032,25557
2025-12-20,M033,49269
2025-12-20,M034,43961
2025-12-20,M035,53275
2025-12-20,M036,24764
2025-12-20,M037,31103
2025-12-20,M038,34110
2025-12-20,M039,43628
2025-12-20,M040,39595
2025-12-20,M041,53710
2025-12-20,M042,50952
2025-12-20,M043,34156
2025-12-20,M044,30826
2025-12-20,M045,57392
2025-12-20,M046,34652
2025-12-20,M047,47750
2025-12-20,M048,38941
2025-12-21,M001,11520
2025-12-21,M002,11655
2025-12-21,M003,18136
2025-12-21,M004,22743
2025-12-21,M005,40036
2025-12-21,M006,21926
2025-12-21,M007,24460
2025-12-21,M008,16860
2025-12-21,M009,26234
2025-12-21,M010,20948
2025-12-21,M011,23879
2025-12-21,M012,30548
2025-12-21,M013,34101
2025-12-21,M014,26218
2025-12-21,M015,25588
2025-12-21,M016,20879
2025-12-21,M017,31120
2025-12-21,M018,27370
2025-12-21,M019,26848
2025-12-21,M020,37471
2025-12-21,M021,37384
2025-12-21,M022,19649
2025-12-21,M023,28510
2025-12-21,M024,38825
2025-12-21,M025,40106
2025-12-21,M026,24537
2025-12-21,M027,37519
2025-12-21,M028,38994
2025-12-21,M029,36758
2025-12-21,M030,30751
2025-12-21,M031,25935
2025-12-21,M032,31501
2025-12-21,M033,49660
2025-12-21,M034,38557
2025-12-21,M035,56971
2025-12-21,M036,30824
2025-12-21,M037,34106
2025-12-21,M038,26141
2025-12-21,M039,44132
2025-12-21,M040,53560
2025-12-21,M041,46495
2025-12-21,M042,42334
2025-12-21,M043,29990
2025-12-21,M044,38535
2025-12-21,M045,63623
2025-12-21,M046,27266
2025-12-21,M047,44522
2025-12-21,M048,53017
2025-12-22,M001,7423
2025-12-22,M002,17606
2025-12-22,M003,15749
2025-12-22,M004,37343
2025-12-22,M005,24583
2025-12-22,M006,30937
2025-12-22,M007,21370
2025-12-22,M008,26955
2025-12-22,M009,16067
2025-12-22,M010,33732
2025-12-22,M011,19682
2025-12-22,M012,43789
2025-12-22,M013,20634
2025-12-22,M014,43229
2025-12-22,M015,21468
2025-12-22,M016,34782
2025-12-22,M017,20220
2025-12-22,M018,47268
2025-12-22,M019,25564
2025-12-22,M020,56338
2025-12-22,M021,20606
2025-12-22,M022,32580
2025-12-22,M023,28769
2025-12-22,M024,63674
2025-12-22,M025,26971
2025-12-22,M026,34812
2025-12-22,M027,32658
2025-12-22,M028,59288
2025-12-22,M029,24340
2025-12-22,M030,55364
2025-12-22,M031,23798
2025-12-22,M032,51224
2025-12-22,M033,29873
2025-12-22,M034,57218
2025-12-22,M035,52149
2025-12-22,M036,53378
2025-12-22,M037,18372
2025-12-22,M038,41592
2025-12-22,M039,40476
2025-12-22,M040,82372
2025-12-22,M041,28932
2025-12-22,M042,66434
2025-12-22,M043,30040
2025-12-22,M044,58888
2025-12-22,M045,34589
2025-12-22,M046,46599
2025-12-22,M047,43948
2025-12-22,M048,78045
2025-12-23,M001,9596
2025-12-23,M002,15173
2025-12-23,M003,22043
2025-12-23,M004,22056
2025-12-23,M005,29767
2025-12-23,M006,33126
2025-12-23,M007,29386
2025-12-23,M008,15733
2025-12-23,M009,22823
2025-12-23,M010,31343
2025-12-23,M011,29190
2025-12-23,M012,29453
2025-12-23,M013,28679
2025-12-23,M014,40938
2025-12-23,M015,33166
2025-12-23,M016,21155
2025-12-23,M017,28967
2025-12-23,M018,42569
2025-12-23,M019,35328
2025-12-23,M020,32778
2025-12-23,M021,32462
2025-12-23,M022,27423
2025-12-23,M023,38186
2025-12-23,M024,36737
2025-12-23,M025,34176
2025-12-23,M026,35748
2025-12-23,M027,43180
2025-12-23,M028,37454
2025-12-23,M029,31103
2025-12-23,M030,46356
2025-12-23,M031,32020
2025-12-23,M032,31413
2025-12-23,M033,41263
2025-12-23,M034,52279
2025-12-23,M035,68167
2025-12-23,M036,30105
2025-12-23,M037,26468
2025-12-23,M038,40520
2025-12-23,M039,47911
2025-12-23,M040,50110
2025-12-23,M041,45744
2025-12-23,M042,64067
2025-12-23,M043,37324
2025-12-23,M044,39795
2025-12-23,M045,47606
2025-12-23,M046,41630
2025-12-23,M047,59548
2025-12-23,M048,52085
2025-12-24,M001,14469
2025-12-24,M002,14722
2025-12-24,M003,19227
2025-12-24,M004,21420
2025-12-24,M005,39720
2025-12-24,M006,26252
2025-12-24,M007,28279
2025-12-24,M008,14603
2025-12-24,M009,29808
2025-12-24,M010,26946
2025-12-24,M011,25009
2025-12-24,M012,23352
2025-12-24,M013,36872
2025-12-24,M014,35326
2025-12-24,M015,29750
2025-12-24,M016,17673
2025-12-24,M017,40106
2025-12-24,M018,36878
2025-12-24,M019,32591
2025-12-24,M020,31915
2025-12-24,M021,36949
2025-12-24,M022,23058
2025-12-24,M023,35919
2025-12-24,M024,30753
2025-12-24,M025,43553
2025-12-24,M026,31820
2025-12-24,M027,40249
2025-12-24,M028,33912
2025-12-24,M029,42950
2025-12-24,M030,44276
2025-12-24,M031,25740
2025-12-24,M032,25830
2025-12-24,M033,56726
2025-12-24,M034,50693
2025-12-24,M035,64676
2025-12-24,M036,27609
2025-12-24,M037,36015
2025-12-24,M038,35013
2025-12-24,M039,46301
2025-12-24,M040,44410
2025-12-24,M041,55175
2025-12-24,M042,53180
2025-12-24,M043,37799
2025-12-24,M044,34991
2025-12-24,M045,65419
2025-12-24,M046,35532
2025-12-24,M047,49211
2025-12-24,M048,46554
2025-12-25,M001,13939
2025-12-25,M002,11725
2025-12-25,M003,21598
2025-12-25,M004,27034
2025-12-25,M005,44130
2025-12-25,M006,22680
2025-12-25,M007,25097
2025-12-25,M008,17845
2025-12-25,M009,31567
2025-12-25,M010,22499
2025-12-25,M011,26404
2025-12-25,M012,33918
2025-12-25,M013,36998
2025-12-25,M014,29827
2025-12-25,M015,25677
2025-12-25,M016,25312
2025-12-25,M017,39392
2025-12-25,M018,30096
2025-12-25,M019,30834
2025-12-25,M020,37592
2025-12-25,M021,41260
2025-12-25,M022,20267
2025-12-25,M023,32136
2025-12-25,M024,42239
2025-12-25,M025,44251
2025-12-25,M026,23423
2025-12-25,M027,40819
2025-12-25,M028,42566
2025-12-25,M029,47120
2025-12-25,M030,38244
2025-12-25,M031,28040
2025-12-25,M032,35811
2025-12-25,M033,52405
2025-12-25,M034,45742
2025-12-25,M035,68466
2025-12-25,M036,33490
2025-12-25,M037,33443
2025-12-25,M038,27666
2025-12-25,M039,45827
2025-12-25,M040,55995
2025-12-25,M041,52444
2025-12-25,M042,43462
2025-12-25,M043,34986
2025-12-25,M044,41441
2025-12-25,M045,61169
2025-12-25,M046,32139
2025-12-25,M047,49783
2025-12-25,M048,62690
2025-12-26,M001,7500
2025-12-26,M002,17803
2025-12-26,M003,18442
2025-12-26,M004,38870
2025-12-26,M005,21874
2025-12-26,M006,34269
2025-12-26,M007,22584
2025-12-26,M008,24832
2025-12-26,M009,18146
2025-12-26,M010,31356
2025-12-26,M011,19872
2025-12-26,M012,44128
2025-12-26,M013,19624
2025-12-26,M014,42779
2025-12-26,M015,23191
2025-12-26,M016,34143
2025-12-26,M017,22346
2025-12-26,M018,42719
2025-12-26,M019,26978
2025-12-26,M020,51855
2025-12-26,M021,21363
2025-12-26,M022,30875
2025-12-26,M023,26829
2025-12-26,M024,59764
2025-12-26,M025,23468
2025-12-26,M026,37216
2025-12-26,M027,31474
2025-12-26,M028,58267
2025-12-26,M029,24613
2025-12-26,M030,50697
2025-12-26,M031,20768
2025-12-26,M032,47490
2025-12-26,M033,29600
2025-12-26,M034,56607
2025-12-26,M035,51237
2025-12-26,M036,53080
2025-12-26,M037,18477
2025-12-26,M038,43391
2025-12-26,M039,41112
2025-12-26,M040,73446
2025-12-26,M041,31902
2025-12-26,M042,67652
2025-12-26,M043,31495
2025-12-26,M044,58941
2025-12-26,M045,36918
2025-12-26,M046,43602
2025-12-26,M047,44042
2025-12-26,M048,88348
2025-12-27,M001,9759
2025-12-27,M002,14452
2025-12-27,M003,22280
2025-12-27,M004,19863
2025-12-27,M005,30353
2025-12-27,M006,29621
2025-12-27,M007,25448
2025-12-27,M008,15667
2025-12-27,M009,22309
2025-12-27,M010,29033
2025-12-27,M011,23904
2025-12-27,M012,24025
2025-12-27,M013,25153
2025-12-27,M014,35938
2025-12-27,M015,29664
2025-12-27,M016,17140
2025-12-27,M017,25619
2025-12-27,M018,38256
2025-12-27,M019,31365
2025-12-27,M020,30664
2025-12-27,M021,29265
2025-12-27,M022,23788
2025-12-27,M023,34417
2025-12-27,M024,32034
2025-12-27,M025,31129
2025-12-27,M026,29172
2025-12-27,M027,41812
2025-12-27,M028,31951
2025-12-27,M029,29789
2025-12-27,M030,40420
2025-12-27,M031,25432
2025-12-27,M032,25281
2025-12-27,M033,37382
2025-12-27,M034,46644
2025-12-27,M035,68773
2025-12-27,M036,27277
2025-12-27,M037,25232
2025-12-27,M038,38023
2025-12-27,M039,49625
2025-12-27,M040,44988
2025-12-27,M041,38529
2025-12-27,M042,50485
2025-12-27,M043,36214
2025-12-27,M044,36359
2025-12-27,M045,44039
2025-12-27,M046,38166
2025-12-27,M047,48655
2025-12-27,M048,45881
2025-12-28,M001,12558
2025-12-28,M002,13401
2025-12-28,M003,17737
2025-12-28,M004,18030
2025-12-28,M005,36052
2025-12-28,M006,26748
2025-12-28,M007,23669
2025-12-28,M008,13286
2025-12-28,M009,28412
2025-12-28,M010,23510
2025-12-28,M011,21758
2025-12-28,M012,21385
2025-12-28,M013,32694
2025-12-28,M014,30471
2025-12-28,M015,23067
2025-12-28,M016,16188
2025-12-28,M017,31968
2025-12-28,M018,35331
2025-12-28,M019,28972
2025-12-28,M020,26495
2025-12-28,M021,35732
2025-12-28,M022,23349
2025-12-28,M023,32090
2025-12-28,M024,27622
2025-12-28,M025,42825
2025-12-28,M026,28456
2025-12-28,M027,37980
2025-12-28,M028,32885
2025-12-28,M029,40444
2025-12-28,M030,37357
2025-12-28,M031,25082
2025-12-28,M032,22562
2025-12-28,M033,44038
2025-12-28,M034,45753
2025-12-28,M035,54703
2025-12-28,M036,24094
2025-12-28,M037,34088
2025-12-28,M038,32657
2025-12-28,M039,41982
2025-12-28,M040,41383
2025-12-28,M041,49103
2025-12-28,M042,46700
2025-12-28,M043,30737
2025-12-28,M044,29216
2025-12-28,M045,64807
2025-12-28,M046,31791
2025-12-28,M047,44507
2025-12-28,M048,41684
2025-12-29,M001,13765
2025-12-29,M002,13099
2025-12-29,M003,19152
2025-12-29,M004,25530
2025-12-29,M005,44314
2025-12-29,M006,24983
2025-12-29,M007,26018
2025-12-29,M008,19461
2025-12-29,M009,33062
2025-12-29,M010,25207
2025-12-29,M011,25958
2025-12-29,M012,30837
2025-12-29,M013,37448
2025-12-29,M014,30418
2025-12-29,M015,29140
2025-12-29,M016,23156
2025-12-29,M017,35359
2025-12-29,M018,33325
2025-12-29,M019,32289
2025-12-29,M020,36492
2025-12-29,M021,37558
2025-12-29,M022,19633
2025-12-29,M023,34399
2025-12-29,M024,41378
2025-12-29,M025,44417
2025-12-29,M026,27027
2025-12-29,M027,40733
2025-12-29,M028,45919
2025-12-29,M029,42820
2025-12-29,M030,37454
2025-12-29,M031,28361
2025-12-29,M032,36020
2025-12-29,M033,55468
2025-12-29,M034,40911
2025-12-29,M035,58619
2025-12-29,M036,35723
2025-12-29,M037,35289
2025-12-29,M038,29556
2025-12-29,M039,43510
2025-12-29,M040,58466
2025-12-29,M041,51402
2025-12-29,M042,43864
2025-12-29,M043,35638
2025-12-29,M044,40941
2025-12-29,M045,62869
2025-12-29,M046,33163
2025-12-29,M047,52335
2025-12-29,M048,60567
2025-12-30,M001,7462
2025-12-30,M002,17460
2025-12-30,M003,16330
2025-12-30,M004,39168
2025-12-30,M005,21957
2025-12-30,M006,32324
2025-12-30,M007,20507
2025-12-30,M008,25636
2025-12-30,M009,17205
2025-12-30,M010,33829
2025-12-30,M011,19832
2025-12-30,M012,42010
2025-12-30,M013,18342
2025-12-30,M014,39432
2025-12-30,M015,22765
2025-12-30,M016,30957
2025-12-30,M017,20377
2025-12-30,M018,44640
2025-12-30,M019,24958
2025-12-30,M020,53636
2025-12-30,M021,21061
2025-12-30,M022,30317
2025-12-30,M023,30023
2025-12-30,M024,57602
2025-12-30,M025,23539
2025-12-30,M026,36477
2025-12-30,M027,33939
2025-12-30,M028,65823
2025-12-30,M029,25543
2025-12-30,M030,53613
2025-12-30,M031,21045
2025-12-30,M032,44361
2025-12-30,M033,30210
2025-12-30,M034,56738
2025-12-30,M035,57836
2025-12-30,M036,55139
2025-12-30,M037,20606
2025-12-30,M038,40429
2025-12-30,M039,39166
2025-12-30,M040,74444
2025-12-30,M041,30116
2025-12-30,M042,63760
2025-12-30,M043,28033
2025-12-30,M044,66270
2025-12-30,M045,39285
2025-12-30,M046,44752
2025-12-30,M047,39048
2025-12-30,M048,80268
2025-12-31,M001,10437
2025-12-31,M002,15013
2025-12-31,M003,25031
2025-12-31,M004,23650
2025-12-31,M005,33848
2025-12-31,M006,29570
2025-12-31,M007,32264
2025-12-31,M008,15263
2025-12-31,M009,23065
2025-12-31,M010,32366
2025-12-31,M011,26721
2025-12-31,M012,29004
2025-12-31,M013,28723
2025-12-31,M014,41102
2025-12-31,M015,31590
2025-12-31,M016,19995
2025-12-31,M017,27307
2025-12-31,M018,44011
2025-12-31,M019,37096
2025-12-31,M020,32399
2025-12-31,M021,32286
2025-12-31,M022,27797
2025-12-31,M023,39538
2025-12-31,M024,34848
2025-12-31,M025,32508
2025-12-31,M026,32988
2025-12-31,M027,47725
2025-12-31,M028,39226
2025-12-31,M029,35772
2025-12-31,M030,50586
2025-12-31,M031,31398
2025-12-31,M032,27672
2025-12-31,M033,38182
2025-12-31,M034,55614
2025-12-31,M035,68424
2025-12-31,M036,31963
2025-12-31,M037,28645
2025-12-31,M038,42158
2025-12-31,M039,55375
2025-12-31,M040,48790
2025-12-31,M041,45120
2025-12-31,M042,57035
2025-12-31,M043,40582
2025-12-31,M044,38017
2025-12-31,M045,52194
2025-12-31,M046,45228
2025-12-31,M047,55576
2025-12-31,M048,50796
2026-01-01,M001,16037
2026-01-01,M002,12884
2026-01-01,M003,21925
2026-01-01,M004,31168
2026-01-01,M005,47956
2026-01-01,M006,27730
2026-01-01,M007,29582
2026-01-01,M008,21841
2026-01-01,M009,32831
2026-01-01,M010,27671
2026-01-01,M011,29159
2026-01-01,M012,38165
2026-01-01,M013,41959
2026-01-01,M014,31009
2026-01-01,M015,30536
2026-01-01,M016,25027
2026-01-01,M017,41586
2026-01-01,M018,36435
2026-01-01,M019,32255
2026-01-01,M020,42550
2026-01-01,M021,41076
2026-01-01,M022,25409
2026-01-01,M023,40163
2026-01-01,M024,47901
2026-01-01,M025,47720
2026-01-01,M026,28361
2026-01-01,M027,41210
2026-01-01,M028,49686
2026-01-01,M029,47634
2026-01-01,M030,41451
2026-01-01,M031,28642
2026-01-01,M032,38169
2026-01-01,M033,58729
2026-01-01,M034,46309
2026-01-01,M035,68985
2026-01-01,M036,39441
2026-01-01,M037,41961
2026-01-01,M038,35208
2026-01-01,M039,52651
2026-01-01,M040,67318
2026-01-01,M041,65707
2026-01-01,M042,48875
2026-01-01,M043,37142
2026-01-01,M044,50783
2026-01-01,M045,76109
2026-01-01,M046,34938
2026-01-01,M047,55883
2026-01-01,M048,62887
2026-01-02,M001,8260
2026-01-02,M002,19736
2026-01-02,M003,18784
2026-01-02,M004,43845
2026-01-02,M005,24908
2026-01-02,M006,34560
2026-01-02,M007,26508
2026-01-02,M008,32227
2026-01-02,M009,20177
2026-01-02,M010,37793
2026-01-02,M011,24863
2026-01-02,M012,51374
2026-01-02,M013,22722
2026-01-02,M014,50959
2026-01-02,M015,27570
2026-01-02,M016,35279
2026-01-02,M017,22371
2026-01-02,M018,48157
2026-01-02,M019,28248
2026-01-02,M020,61364
2026-01-02,M021,25298
2026-01-02,M022,33308
2026-01-02,M023,29376
2026-01-02,M024,67766
2026-01-02,M025,27660
2026-01-02,M026,41426
2026-01-02,M027,39005
2026-01-02,M028,70841
2026-01-02,M029,26699
2026-01-02,M030,58765
2026-01-02,M031,23767
2026-01-02,M032,50320
2026-01-02,M033,30242
2026-01-02,M034,70239
2026-01-02,M035,61666
2026-01-02,M036,53867
2026-01-02,M037,23511
2026-01-02,M038,44616
2026-01-02,M039,45538
2026-01-02,M040,89105
2026-01-02,M041,33595
2026-01-02,M042,76217
2026-01-02,M043,32090
2026-01-02,M044,65395
2026-01-02,M045,44339
2026-01-02,M046,51158
2026-01-02,M047,43696
2026-01-02,M048,94948
2026-01-03,M001,10497
2026-01-03,M002,17643
2026-01-03,M003,24523
2026-01-03,M004,25194
2026-01-03,M005,33738
2026-01-03,M006,31330
2026-01-03,M007,28383
2026-01-03,M008,17446
2026-01-03,M009,23875
2026-01-03,M010,32589
2026-01-03,M011,28639
2026-01-03,M012,27616
2026-01-03,M013,27679
2026-01-03,M014,39676
2026-01-03,M015,31825
2026-01-03,M016,19228
2026-01-03,M017,31119
2026-01-03,M018,40672
2026-01-03,M019,38707
2026-01-03,M020,34598
2026-01-03,M021,32228
2026-01-03,M022,27215
2026-01-03,M023,39317
2026-01-03,M024,36825
2026-01-03,M025,33537
2026-01-03,M026,33244
2026-01-03,M027,46295
2026-01-03,M028,37473
2026-01-03,M029,36461
2026-01-03,M030,46964
2026-01-03,M031,33044
2026-01-03,M032,30366
2026-01-03,M033,40822
2026-01-03,M034,52456
2026-01-03,M035,69943
2026-01-03,M036,32791
2026-01-03,M037,28369
2026-01-03,M038,37449
2026-01-03,M039,53318
2026-01-03,M040,50401
2026-01-03,M041,42080
2026-01-03,M042,56649
2026-01-03,M043,41559
2026-01-03,M044,35829
2026-01-03,M045,53582
2026-01-03,M046,42422
2026-01-03,M047,60508
2026-01-03,M048,50589
2026-01-04,M001,14707
2026-01-04,M002,14607
2026-01-04,M003,22045
2026-01-04,M004,21237
2026-01-04,M005,41033
2026-01-04,M006,27770
2026-01-04,M007,27525
2026-01-04,M008,15407
2026-01-04,M009,34005
2026-01-04,M010,26155
2026-01-04,M011,27076
2026-01-04,M012,26361
2026-01-04,M013,35003
2026-01-04,M014,35270
2026-01-04,M015,28687
2026-01-04,M016,19492
2026-01-04,M017,39666
2026-01-04,M018,37157
2026-01-04,M019,30459
2026-01-04,M020,31265
2026-01-04,M021,40659
2026-01-04,M022,26778
2026-01-04,M023,36778
2026-01-04,M024,35574
2026-01-04,M025,47910
2026-01-04,M026,28631
2026-01-04,M027,43238
2026-01-04,M028,36674
2026-01-04,M029,45120
2026-01-04,M030,42145
2026-01-04,M031,29245
2026-01-04,M032,29072
2026-01-04,M033,53202
2026-01-04,M034,48657
2026-01-04,M035,65855
2026-01-04,M036,29058
2026-01-04,M037,34985
2026-01-04,M038,38455
2026-01-04,M039,48430
2026-01-04,M040,46787
2026-01-04,M041,58898
2026-01-04,M042,51459
2026-01-04,M043,35169
2026-01-04,M044,36821
2026-01-04,M045,72663
2026-01-04,M046,40226
2026-01-04,M047,48218
2026-01-04,M048,45064
2026-01-05,M001,15061
2026-01-05,M002,12839
2026-01-05,M003,24280
2026-01-05,M004,27793
2026-01-05,M005,46504
2026-01-05,M006,24838
2026-01-05,M007,28470
2026-01-05,M008,22455
2026-01-05,M009,33222
2026-01-05,M010,27201
2026-01-05,M011,28363
2026-01-05,M012,37847
2026-01-05,M013,38544
2026-01-05,M014,32906
2026-01-05,M015,30517
2026-01-05,M016,28065
2026-01-05,M017,45067
2026-01-05,M018,35374
2026-01-05,M019,34902
2026-01-05,M020,45742
2026-01-05,M021,47499
2026-01-05,M022,25164
2026-01-05,M023,39004
2026-01-05,M024,44481
2026-01-05,M025,49735
2026-01-05,M026,29892
2026-01-05,M027,47475
2026-01-05,M028,45942
2026-01-05,M029,47887
2026-01-05,M030,42016
2026-01-05,M031,28482
2026-01-05,M032,37293
2026-01-05,M033,56187
2026-01-05,M034,48410
2026-01-05,M035,68075
2026-01-05,M036,40758
2026-01-05,M037,39762
2026-01-05,M038,34618
2026-01-05,M039,48753
2026-01-05,M040,60542
2026-01-05,M041,57866
2026-01-05,M042,49455
2026-01-05,M043,38174
2026-01-05,M044,49440
2026-01-05,M045,69572
2026-01-05,M046,35324
2026-01-05,M047,56270
2026-01-05,M048,62494
2026-01-06,M001,7703
2026-01-06,M002,20672
2026-01-06,M003,18128
2026-01-06,M004,38936
2026-01-06,M005,27656
2026-01-06,M006,34697
2026-01-06,M007,26645
2026-01-06,M008,30743
2026-01-06,M009,18567
2026-01-06,M010,38408
2026-01-06,M011,22564
2026-01-06,M012,54162
2026-01-06,M013,20355
2026-01-06,M014,44914
2026-01-06,M015,24014
2026-01-06,M016,38720
2026-01-06,M017,22306
2026-01-06,M018,50302
2026-01-06,M019,30029
2026-01-06,M020,61031
2026-01-06,M021,25707
2026-01-06,M022,33245
2026-01-06,M023,30145
2026-01-06,M024,69780
2026-01-06,M025,27659
2026-01-06,M026,42622
2026-01-06,M027,39404
2026-01-06,M028,66130
2026-01-06,M029,29473
2026-01-06,M030,62456
2026-01-06,M031,24372
2026-01-06,M032,57652
2026-01-06,M033,34454
2026-01-06,M034,68866
2026-01-06,M035,62954
2026-01-06,M036,60423
2026-01-06,M037,21612
